time,open,high,low,close,tick_volume,spread,real_volume
2024-07-01 00:00:00,203.548,203.554,203.515,203.531,170,4,0
2024-07-01 00:01:00,203.53,203.532,203.464,203.471,146,5,0
2024-07-01 00:02:00,203.473,203.48,203.452,203.475,166,5,0
2024-07-01 00:03:00,203.474,203.48,203.456,203.468,111,5,0
2024-07-01 00:04:00,203.468,203.484,203.46,203.469,98,3,0
2024-07-01 00:05:00,203.469,203.47,203.445,203.45,99,4,0
2024-07-01 00:06:00,203.449,203.46,203.424,203.457,103,0,0
2024-07-01 00:07:00,203.457,203.473,203.451,203.452,65,2,0
2024-07-01 00:08:00,203.452,203.463,203.448,203.459,64,5,0
2024-07-01 00:09:00,203.459,203.473,203.453,203.467,81,1,0
2024-07-01 00:10:00,203.467,203.479,203.449,203.452,76,2,0
2024-07-01 00:11:00,203.451,203.463,203.45,203.462,79,5,0
2024-07-01 00:12:00,203.462,203.463,203.452,203.458,82,4,0
2024-07-01 00:13:00,203.46,203.468,203.452,203.468,93,6,0
2024-07-01 00:14:00,203.468,203.482,203.463,203.474,99,8,0
2024-07-01 00:15:00,203.474,203.562,203.474,203.556,222,6,0
2024-07-01 00:16:00,203.557,203.63,203.557,203.608,251,2,0
2024-07-01 00:17:00,203.602,203.656,203.596,203.637,213,8,0
2024-07-01 00:18:00,203.637,203.644,203.59,203.597,118,4,0
2024-07-01 00:19:00,203.597,203.612,203.584,203.592,101,9,0
2024-07-01 00:20:00,203.579,203.595,203.559,203.564,119,7,0
2024-07-01 00:21:00,203.566,203.579,203.546,203.559,139,8,0
2024-07-01 00:22:00,203.559,203.567,203.366,203.477,297,2,0
2024-07-01 00:23:00,203.48,203.52,203.448,203.469,309,4,0
2024-07-01 00:24:00,203.469,203.491,203.454,203.484,230,5,0
2024-07-01 00:25:00,203.484,203.541,203.484,203.537,151,0,0
2024-07-01 00:26:00,203.537,203.548,203.509,203.544,151,4,0
2024-07-01 00:27:00,203.544,203.556,203.497,203.53,163,0,0
2024-07-01 00:28:00,203.53,203.576,203.521,203.569,194,4,0
2024-07-01 00:29:00,203.569,203.594,203.565,203.579,191,5,0
2024-07-01 00:30:00,203.579,203.611,203.57,203.595,120,7,0
2024-07-01 00:31:00,203.595,203.636,203.592,203.634,113,4,0
2024-07-01 00:32:00,203.634,203.655,203.627,203.635,116,6,0
2024-07-01 00:33:00,203.633,203.662,203.633,203.66,92,8,0
2024-07-01 00:34:00,203.658,203.683,203.647,203.673,122,8,0
2024-07-01 00:35:00,203.673,203.687,203.658,203.667,118,5,0
2024-07-01 00:36:00,203.667,203.709,203.649,203.709,138,3,0
2024-07-01 00:37:00,203.712,203.717,203.689,203.708,204,7,0
2024-07-01 00:38:00,203.708,203.72,203.694,203.696,130,3,0
2024-07-01 00:39:00,203.697,203.699,203.672,203.673,152,1,0
2024-07-01 00:40:00,203.674,203.705,203.669,203.702,114,10,0
2024-07-01 00:41:00,203.702,203.733,203.698,203.705,142,2,0
2024-07-01 00:42:00,203.703,203.74,203.697,203.721,193,11,0
2024-07-01 00:43:00,203.721,203.734,203.716,203.733,209,8,0
2024-07-01 00:44:00,203.733,203.74,203.715,203.727,190,12,0
2024-07-01 00:45:00,203.727,203.793,203.727,203.788,111,6,0
