time,open,high,low,close,tick_volume,spread,real_volume
2024-04-01 00:00:00,543009.96,543067.05,542086.55,542187.96,300,3641,0
2024-04-01 00:05:00,542239.97,542710.54,542182.15,542367.84,300,3641,0
2024-04-01 00:10:00,542356.9,542539.47,541604.97,541681.27,300,3641,0
2024-04-01 00:15:00,541710.16,541960.94,541577.68,541922.18,300,3641,0
2024-04-01 00:20:00,541977.7,542673.96,541657.3,542442.04,300,3641,0
2024-04-01 00:25:00,542434.47,542469.2,541895.35,541905.8,300,3641,0
2024-04-01 00:30:00,541885.65,542045.81,541524.53,542045.81,300,3641,0
2024-04-01 00:35:00,542058.15,542406.55,541890.56,541954.0,300,3641,0
2024-04-01 00:40:00,541918.17,542031.64,541601.15,541773.28,300,3641,0
2024-04-01 00:45:00,541816.92,541862.19,541102.47,541304.03,300,3641,0
2024-04-01 00:50:00,541338.9,541649.3,541119.16,541597.78,300,3641,0
2024-04-01 00:55:00,541583.52,542319.94,541495.41,542123.81,300,3641,0
2024-04-01 01:00:00,542168.65,542235.96,541061.95,541061.95,300,3641,0
2024-04-01 01:05:00,541055.18,541272.64,540232.35,540310.28,300,3641,0
2024-04-01 01:10:00,540279.27,540279.27,539696.23,539799.04,300,3641,0
2024-04-01 01:15:00,539776.79,539984.88,539331.13,539719.81,300,3641,0
2024-04-01 01:20:00,539680.2,539827.9,539404.6,539687.58,300,3641,0
2024-04-01 01:25:00,539672.25,540158.59,539587.36,540137.44,300,3641,0
2024-04-01 01:30:00,540136.73,540254.59,539716.34,539896.41,300,3641,0
2024-04-01 01:35:00,539925.74,539925.74,539312.52,539608.31,300,3641,0
2024-04-01 01:40:00,539650.42,539966.29,539606.47,539931.67,300,3641,0
2024-04-01 01:45:00,539902.97,540001.35,539164.15,539983.17,300,3641,0
2024-04-01 01:50:00,539952.68,540153.35,539524.09,540033.55,300,3641,0
2024-04-01 01:55:00,540042.29,540150.08,539149.57,539258.77,300,3641,0
2024-04-01 02:00:00,539247.03,539843.22,539064.37,539770.84,300,3641,0
2024-04-01 02:05:00,539788.56,540035.4,539520.11,539821.59,300,3641,0
2024-04-01 02:10:00,539810.46,540660.96,539682.26,540488.17,300,3641,0
2024-04-01 02:15:00,540498.41,541268.16,540492.29,540972.06,300,3641,0
2024-04-01 02:20:00,540997.78,541072.6,540633.78,540638.09,300,3641,0
2024-04-01 02:25:00,540608.98,541138.92,540422.77,540975.86,300,3641,0
2024-04-01 02:30:00,540957.37,541018.89,540407.69,540662.93,299,3641,0
2024-04-01 02:35:00,540680.23,540851.0,540304.57,540304.57,300,3641,0
2024-04-01 02:40:00,540276.04,540418.66,539965.23,540340.94,300,3641,0
2024-04-01 02:45:00,540301.44,540700.39,540283.29,540557.89,300,3641,0
2024-04-01 02:50:00,540549.79,540786.62,540422.02,540530.81,300,3641,0
2024-04-01 02:55:00,540564.77,540581.95,540016.07,540283.69,300,3641,0
2024-04-01 03:00:00,540371.03,540391.62,539247.9,539278.88,300,3641,0
2024-04-01 03:05:00,539300.77,539745.36,539300.77,539441.88,300,3641,0
2024-04-01 03:10:00,539437.03,539767.29,539234.22,539764.72,300,3641,0
2024-04-01 03:15:00,539740.69,540102.27,539726.92,540018.35,300,3641,0
2024-04-01 03:20:00,540030.78,540287.64,539847.07,540035.41,300,3641,0
2024-04-01 03:25:00,540026.77,540345.51,539885.95,540020.25,299,3641,0
2024-04-01 03:30:00,539969.29,540165.41,539515.1,539793.16,300,3641,0
2024-04-01 03:35:00,539792.43,540250.21,539740.16,540138.54,300,3641,0
2024-04-01 03:40:00,540117.94,540250.86,539546.48,539806.07,300,3641,0
2024-04-01 03:45:00,539789.08,540170.25,539487.1,540072.85,300,3641,0
2024-04-01 03:50:00,540090.99,540120.39,539308.86,539354.73,300,3641,0
2024-04-01 03:55:00,539308.67,539308.67,538627.4,539021.57,300,3641,0
2024-04-01 04:00:00,539048.34,539408.4,538588.95,539237.56,300,3641,0
2024-04-01 04:05:00,539195.75,539284.03,538373.25,538499.39,300,3641,0
2024-04-01 04:10:00,538500.03,538816.49,538310.67,538575.29,300,3641,0
2024-04-01 04:15:00,538607.71,539520.62,538400.82,539520.62,300,3641,0
2024-04-01 04:20:00,539486.49,539586.8,539104.49,539182.14,300,3641,0
2024-04-01 04:25:00,539158.65,539261.52,538883.46,539038.97,300,3641,0
2024-04-01 04:30:00,539015.8,539045.07,538434.09,538481.22,300,3641,0
2024-04-01 04:35:00,538514.24,538650.28,538068.73,538192.72,299,3641,0
2024-04-01 04:40:00,538202.01,538630.56,537805.46,537874.09,300,3641,0
2024-04-01 04:45:00,537869.82,538068.12,537684.78,538036.64,300,3641,0
2024-04-01 04:50:00,538030.76,538560.76,537865.01,538560.69,300,3641,0
2024-04-01 04:55:00,538538.41,538765.0,538296.84,538581.49,300,3641,0
2024-04-01 05:00:00,538562.24,538763.05,538230.35,538564.46,300,3641,0
2024-04-01 05:05:00,538535.68,538722.54,538202.14,538624.82,300,3641,0
2024-04-01 05:10:00,538617.7,539111.56,538481.51,538696.43,300,3641,0
2024-04-01 05:15:00,538690.02,539205.97,538671.71,538972.34,300,3641,0
2024-04-01 05:20:00,538929.61,539267.38,538766.68,539265.29,300,3641,0
2024-04-01 05:25:00,539232.24,539343.54,538686.46,538830.7,299,3641,0
2024-04-01 05:30:00,538796.53,539020.46,538554.5,538619.61,300,3641,0
2024-04-01 05:35:00,538608.01,539272.97,538510.46,538988.05,300,3641,0
2024-04-01 05:40:00,538964.33,539503.05,538818.26,539103.49,300,3641,0
2024-04-01 05:45:00,539146.5,539438.82,538875.01,538959.8,300,3641,0
2024-04-01 05:50:00,538941.31,539025.33,538418.74,538514.43,300,3641,0
2024-04-01 05:55:00,538511.89,538857.37,538384.8,538525.21,300,3641,0
2024-04-01 06:00:00,538488.39,538992.83,538406.36,538828.34,300,3641,0
2024-04-01 06:05:00,538863.86,539055.68,538603.05,538785.08,300,3641,0
2024-04-01 06:10:00,538758.53,538758.53,537886.65,537917.61,300,3641,0
2024-04-01 06:15:00,537967.46,538078.38,537208.01,537286.23,300,3641,0
2024-04-01 06:20:00,537236.01,537409.84,536874.16,536877.08,300,3641,0
2024-04-01 06:25:00,536872.53,537286.33,536437.39,536478.26,300,3641,0
2024-04-01 06:30:00,536500.51,536548.88,536176.34,536295.62,300,3641,0
2024-04-01 06:35:00,536307.99,536596.49,536041.72,536071.6,300,3641,0
2024-04-01 06:40:00,536097.07,536278.94,535738.42,535942.05,300,3641,0
2024-04-01 06:45:00,535957.25,536074.23,535593.94,535621.43,300,3641,0
2024-04-01 06:50:00,535642.87,535762.5,535199.2,535424.06,300,3641,0
2024-04-01 06:55:00,535431.45,535716.3,534707.41,534780.7,300,3641,0
2024-04-01 07:00:00,534761.32,534939.34,534068.58,534232.51,300,3641,0
2024-04-01 07:05:00,534262.02,534590.2,534255.82,534476.25,300,3641,0
2024-04-01 07:10:00,534485.23,534717.37,534317.17,534581.67,300,3641,0
2024-04-01 07:15:00,534550.03,535115.53,534461.96,534729.25,300,3641,0
2024-04-01 07:20:00,534731.5,535621.38,534731.5,535505.22,299,3641,0
2024-04-01 07:25:00,535508.96,535576.26,535202.14,535310.41,300,3641,0
2024-04-01 07:30:00,535302.7,535580.36,534907.13,534929.11,300,3641,0
2024-04-01 07:35:00,534908.04,535231.26,534597.08,534731.49,300,3641,0
2024-04-01 07:40:00,534676.55,534861.35,534374.04,534511.67,300,3641,0
2024-04-01 07:45:00,534541.36,534824.16,534391.28,534540.86,300,3641,0
2024-04-01 07:50:00,534522.39,534692.95,534252.14,534577.05,300,3641,0
2024-04-01 07:55:00,534587.43,534805.88,534164.52,534709.19,300,3641,0
2024-04-01 08:00:00,534733.42,534860.26,534164.04,534164.04,300,3641,0
2024-04-01 08:05:00,534173.52,534561.77,534173.52,534450.47,300,3641,0
2024-04-01 08:10:00,534462.13,534570.24,533906.21,534238.63,300,3641,0
2024-04-01 08:15:00,534239.98,534972.38,534097.44,534589.64,299,3641,0
2024-04-01 08:20:00,534540.24,534948.96,534330.33,534868.24,300,3641,0
2024-04-01 08:25:00,534870.69,535044.27,534504.1,534940.18,300,3641,0
2024-04-01 08:30:00,534953.3,535473.68,534405.45,534405.45,300,3641,0
2024-04-01 08:35:00,534398.49,534628.76,534139.01,534424.9,300,3641,0
2024-04-01 08:40:00,534421.56,534830.66,534353.39,534472.91,300,3641,0
2024-04-01 08:45:00,534476.88,534928.61,534450.78,534745.68,300,3641,0
2024-04-01 08:50:00,534735.3,534831.5,534199.47,534745.5,300,3641,0
2024-04-01 08:55:00,534754.13,535425.56,534449.15,535228.76,300,3641,0
2024-04-01 09:00:00,535196.27,535290.55,534553.03,534815.83,300,3641,0
2024-04-01 09:05:00,534788.56,535013.95,534603.41,534884.01,300,3641,0
2024-04-01 09:10:00,534920.33,534922.32,534450.72,534904.07,300,3641,0
2024-04-01 09:15:00,534912.56,534935.7,534486.45,534509.29,300,3641,0
2024-04-01 09:20:00,534485.65,534485.65,533795.82,533931.65,299,3641,0
2024-04-01 09:25:00,533937.99,534103.85,533648.25,533648.25,300,3641,0
2024-04-01 09:30:00,533639.48,533978.17,533414.87,533421.9,300,3641,0
2024-04-01 09:35:00,533428.83,533555.46,533126.46,533130.36,300,3641,0
2024-04-01 09:40:00,533099.23,533209.04,532643.41,532802.83,300,3641,0
2024-04-01 09:45:00,532779.58,532955.93,532544.74,532686.54,300,3641,0
2024-04-01 09:50:00,532670.47,532812.77,532227.36,532281.74,300,3641,0
2024-04-01 09:55:00,532247.03,532351.27,531918.98,531922.58,300,3641,0
2024-04-01 10:00:00,531862.64,532745.89,531824.72,532687.58,300,3641,0
2024-04-01 10:05:00,532670.55,533132.1,532378.22,533132.1,300,3641,0
2024-04-01 10:10:00,533139.1,533679.76,533056.18,533580.03,300,3641,0
2024-04-01 10:15:00,533592.26,533592.26,532915.75,532917.91,300,3641,0
2024-04-01 10:20:00,532880.15,533182.89,532660.46,533143.1,300,3641,0
2024-04-01 10:25:00,533126.84,533291.1,532550.81,532895.33,300,3641,0
2024-04-01 10:30:00,532916.73,533076.6,531975.42,532131.88,300,3641,0
2024-04-01 10:35:00,532104.97,532306.01,531804.74,532126.88,300,3641,0
2024-04-01 10:40:00,532137.22,532210.03,531689.07,532099.33,300,3641,0
2024-04-01 10:45:00,532058.78,532162.6,531557.52,531691.18,300,3641,0
2024-04-01 10:50:00,531644.76,532373.86,531629.66,532279.46,300,3641,0
2024-04-01 10:55:00,532260.13,532825.27,532173.28,532606.47,300,3641,0
2024-04-01 11:00:00,532599.43,532857.37,532423.9,532591.95,300,3641,0
2024-04-01 11:05:00,532591.72,533103.82,532333.88,532464.33,300,3641,0
2024-04-01 11:10:00,532475.93,532968.98,532350.52,532815.67,300,3641,0
2024-04-01 11:15:00,532798.84,533445.96,532773.03,533334.45,300,3641,0
