Open,High,Low,Close,Volume,smoothed_close,Is_High,Is_Low,Up Trend,Down Trend,Trend
6203.307,6203.967,6200.86,6201.361,148,6201.955805763909,,,,,
6201.353,6203.398,6200.391,6200.4,150,6201.568373135047,,,,,
6200.676,6203.469,6200.512,6203.469,150,6201.207714096169,,,,,
6203.336,6203.978,6198.124,6199.961,150,6199.959312965607,,,,,
6199.85,6200.589,6196.271,6196.345,150,6198.062758786262,,,,,
6196.335,6198.166,6195.873,6196.726,150,6196.401108093222,,,,,
6196.718,6197.718,6195.636,6196.517,150,6195.535555932858,,,,,
6196.711,6196.711,6193.706,6195.199,150,6195.4895272614185,,,,,
6195.083,6195.607,6193.484,6194.063,150,6194.85252672305,,,,,
6194.063,6195.72,6193.122,6193.808,150,6193.058135418912,,,,,
6194.009,6194.234,6191.405,6191.405,150,6191.2179962348455,,,,,
6191.217,6191.948,6189.439,6189.472,149,6190.117161263907,,,,,
6189.459,6191.153,6188.988,6189.642,150,6189.376596450428,,6188.988,,,
6189.695,6190.352,6187.271,6190.1,150,6190.034147130117,,,,,
6189.989,6191.862,6189.729,6190.925,150,6191.187384847035,,,,,
6191.173,6193.495,6189.098,6193.128,150,6192.550537491915,,,,,
6193.127,6194.455,6192.371,6192.468,149,6193.211203395732,6194.455,,,,
6192.217,6193.849,6191.712,6193.849,150,6193.190223721493,,,,,
6193.743,6194.787,6191.989,6192.362,150,6192.942982908497,,,,,
6192.611,6193.906,6191.937,6193.671,150,6192.677301120946,,6191.937,,,
6193.722,6195.327,6191.915,6191.915,150,6193.407468438127,,,,,
6191.825,6194.743,6191.445,6194.533,149,6193.794453765851,,,,,
6194.814,6195.043,6192.98,6194.783,149,6194.116760671193,,,,,
6194.985,6196.699,6194.35,6194.35,149,6194.949115765992,,,,,
6194.13,6195.29,6193.182,6194.874,150,6195.2058847792905,,,,,
6194.92,6195.258,6193.528,6194.929,149,6195.281331945793,6195.258,,,,
6194.832,6197.731,6194.801,6197.143,150,6195.086109439422,,,,,
6196.998,6197.339,6193.105,6193.105,150,6195.08145215041,,,,,
6193.205,6194.287,6191.56,6193.939,150,6193.9397136931575,,,,,
6194.065,6196.184,6193.742,6194.724,150,6193.408617044952,,6193.742,,,
6194.523,6195.821,6192.822,6193.233,150,6193.673110112624,,,,,
6193.251,6195.101,6192.734,6193.452,150,6194.529394673021,,,,,
6193.502,6195.914,6193.066,6195.241,150,6194.767952756178,6195.914,,,,
6195.189,6196.151,6194.155,6195.608,150,6194.222859473171,,,,,
6195.516,6195.516,6192.11,6192.886,150,6194.078198280572,,6192.11,,,
6192.939,6194.248,6191.574,6194.239,150,6194.255302870684,,,,,
6194.375,6196.397,6193.591,6195.231,149,6195.626223990458,,,,,
6195.08,6198.975,6194.221,6198.37,150,6197.6062378547995,,,,,
6198.428,6199.479,6197.937,6198.34,150,6198.616015482897,,,,,
6198.133,6200.598,6198.133,6198.578,149,6197.918304216346,,,,,
6198.376,6198.811,6196.896,6196.896,150,6197.430182665748,,6196.896,,,
6196.892,6198.412,6196.036,6198.208,150,6198.924054788334,,,,,
6198.071,6201.411,6197.627,6201.382,150,6201.161571412107,,,,,
6201.379,6203.845,6200.037,6203.672,149,6202.883315522828,,,,,
6203.697,6205.329,6203.358,6204.517,150,6203.827640600136,,,,,
6204.584,6204.75,6202.179,6202.815,148,6204.461166646649,,,,,
6202.801,6205.143,6202.801,6204.442,150,6204.731557681764,,,,,
6204.36,6207.302,6204.36,6207.289,150,6205.939587295287,,,,,
6207.3,6207.995,6206.071,6206.87,149,6206.525288466301,6207.995,,,,
6207.077,6207.659,6203.983,6204.514,150,6206.176955581697,,,,,
6204.506,6205.808,6203.86,6205.314,149,6204.579312292077,,,,,
6204.991,6205.293,6203.206,6203.406,150,6202.582695789418,,,,,
6203.337,6203.751,6200.382,6200.719,149,6201.809474898397,,,,,
6200.715,6202.263,6199.66,6202.156,149,6201.6850078099715,,6199.66,,,
6201.982,6202.574,6200.631,6201.249,150,6201.791320099645,,,,,
6201.19,6204.528,6201.18,6204.426,148,6203.3979870802095,,,,,
6204.262,6204.955,6203.736,6204.906,150,6205.403612063154,,,,,
6204.868,6207.199,6204.559,6206.254,150,6206.961551489561,,,,,
6206.015,6210.19,6205.535,6209.754,150,6208.86494535124,,,,,
6209.458,6212.173,6209.304,6210.556,150,6210.277579622188,,,,,
6210.424,6211.743,6210.091,6210.091,150,6211.3373549619555,,,,,
6210.091,6214.177,6210.055,6213.153,149,6212.014367884208,6214.177,,,,
6213.241,6214.026,6211.147,6211.225,150,6211.839901603432,,,,,
6211.102,6211.384,6210.109,6210.691,150,6210.958468570814,,,,,
6210.519,6210.78,6208.543,6209.805,149,6208.609321041144,,,,,
6209.737,6210.095,6205.683,6205.683,150,6206.406958004664,,,,,
6205.793,6207.078,6202.278,6206.328,150,6206.20222829678,,6202.278,,,
6206.688,6206.688,6204.937,6206.211,150,6207.428123033465,,,,,
6206.127,6210.183,6205.875,6210.081,148,6208.76876847683,,,,,
6210.005,6211.893,6209.905,6210.366,150,6209.619136224735,6211.893,,,,
6210.486,6210.486,6206.218,6206.805,150,6208.3537274215505,,,,,
6206.553,6207.805,6205.949,6206.444,150,6206.027218201213,,,,,
6206.379,6207.44,6204.64,6205.35,149,6204.835226950837,,,,,
6205.334,6207.202,6203.205,6203.43,149,6204.228632119832,,6203.205,,,
6203.464,6205.626,6202.464,6204.578,149,6204.296444746014,,,,,
6204.475,6206.523,6204.418,6205.397,150,6204.610074575039,,,,,
6205.253,6205.253,6203.224,6205.071,150,6205.540731729341,,,,,
6205.074,6207.427,6204.921,6207.189,150,6208.173668463454,,,,,
6207.271,6211.712,6207.234,6211.712,150,6210.7495218754575,,,,,
6211.494,6213.098,6210.501,6212.55,150,6212.457165703505,,,,,
6212.616,6214.579,6212.052,6212.76,150,6213.16982380007,6214.579,,,,
6212.434,6212.671,6209.8,6212.463,149,6211.700470724478,,,,,
6212.644,6213.017,6208.822,6209.169,147,6210.41957531476,,6208.822,,,
6209.11,6211.535,6208.215,6211.469,150,6210.591722440861,,,,,
6211.442,6212.327,6209.695,6211.083,149,6211.37715601191,,,,,
6210.973,6212.403,6209.681,6212.403,150,6212.485243910562,,,,,
6212.234,6216.451,6212.193,6215.389,147,6214.191877373812,,,,,
6215.257,6216.274,6212.239,6213.006,150,6215.473390094066,6216.274,,,,
6212.694,6215.409,6212.605,6215.409,149,6214.27929479202,,,,,
6215.363,6216.07,6213.489,6214.146,150,6212.236321848411,,,,,
6213.996,6214.477,6209.79,6210.061,150,6211.242828107794,,6209.79,,,
6210.18,6212.027,6209.913,6210.136,150,6212.064774399259,,,,,
6210.132,6215.277,6209.373,6215.082,150,6214.71394306228,,,,,
6215.003,6220.207,6213.943,6220.054,150,6216.8425443542565,,,,,
6220.3,6220.3,6215.652,6215.652,150,6217.707844529148,6220.3,,,,
6215.39,6216.921,6215.027,6215.265,149,6216.301652982701,,,,,
6215.481,6218.28,6215.306,6216.91,150,6215.1769034876315,,6215.306,,,
6216.958,6217.576,6214.445,6214.652,150,6216.0867157098955,,,,,
6214.675,6219.776,6214.53,6219.62,150,6218.33360627363,,,,,
6219.722,6220.492,6218.872,6219.6,148,6220.384044017366,,,,,
6219.795,6221.265,6218.151,6221.265,149,6221.069444071139,,,,,
6221.382,6222.02,6219.636,6221.327,150,6221.339401535093,6222.02,,,,
6221.223,6222.193,6220.193,6220.193,150,6220.026776955892,,,,,
6220.009,6221.123,6217.503,6217.663,148,6217.799530220385,,,,,
6217.597,6217.614,6214.814,6215.435,150,6215.729156819085,,,,,
6215.529,6216.055,6214.501,6214.566,150,6213.762872797237,,,,,
6214.568,6214.946,6210.922,6212.562,150,6213.312427784489,,6210.922,,,
6212.684,6214.011,6212.182,6213.614,149,6213.6509899058565,,,,,
6213.696,6215.217,6213.696,6214.426,149,6214.1443042145875,,,,,
6214.511,6215.775,6213.528,6215.019,150,6214.51415453088,,,,,
6215.242,6215.853,6213.503,6214.618,148,6215.234319021314,,,,,
6214.457,6215.936,6214.156,6215.936,149,6216.130965407001,,,,,
6215.895,6217.264,6215.03,6217.264,149,6217.216722574741,,,,,
6217.478,6219.711,6217.241,6219.363,150,6218.462247813533,,,,,
6219.359,6219.984,6217.983,6219.493,149,6220.068377036663,,,,,
6219.606,6221.014,6219.21,6220.454,150,6221.184495491246,,,,,
6220.452,6224.323,6220.208,6222.572,150,6221.970125589426,,,,,
6222.814,6223.897,6221.918,6222.937,149,6222.346774263508,,,,,
6223.217,6223.913,6221.77,6222.727,149,6222.7237126131895,,,,,
6222.559,6222.559,6220.338,6222.204,150,6223.840521335633,,,,,
6222.581,6226.468,6222.211,6226.125,150,6224.8002919641385,,,,,
6225.877,6226.593,6224.645,6225.398,150,6225.665471395981,6226.593,,,,
6225.463,6227.179,6224.72,6225.871,150,6225.254028267742,,,,,
6225.806,6225.935,6221.53,6222.383,149,6223.2152015079855,,,,,
6222.265,6222.943,6220.358,6220.587,150,6220.618025037701,,,,,
6220.813,6222.256,6219.362,6219.741,150,6218.884927581965,,,,,
6219.465,6219.708,6216.253,6216.253,150,6217.566830933814,,,,,
6215.99,6216.206,6213.961,6215.667,150,6214.941158434442,,,,,
6215.576,6216.345,6212.523,6212.7,149,6211.899477454847,,,,,
6212.75,6213.147,6209.057,6209.057,150,6209.451738593905,,,,,
6208.823,6211.458,6206.734,6206.734,149,6208.34592287184,,,,,
6206.868,6208.422,6205.603,6208.358,150,6207.498278639852,,,,,
6208.382,6209.739,6207.503,6207.784,149,6206.253091939219,,,,,
6207.658,6207.754,6203.297,6204.181,150,6204.953787456931,,,,,
6203.99,6204.342,6201.927,6201.927,149,6203.260747882496,,,,,
6202.031,6203.518,6200.621,6203.452,150,6202.600659983798,,6200.621,,,
6203.559,6204.163,6202.059,6203.798,150,6203.37597052347,,,,,
6203.812,6204.314,6202.439,6204.148,150,6204.532654733851,,,,,
6204.252,6206.433,6204.197,6204.197,150,6204.2290729597835,,,,,
6204.24,6206.173,6203.482,6205.433,149,6204.729102573422,,,,,
6205.651,6206.303,6203.998,6206.032,150,6206.772419843345,,,,,
6206.007,6208.791,6205.639,6208.791,150,6209.705627811758,,,,,
6208.775,6212.002,6208.356,6212.002,150,6211.048669674563,6212.002,,,,
6211.985,6214.178,6210.36,6211.624,150,6210.052779918328,,,,,
6211.731,6211.731,6205.295,6205.884,150,6207.688990175724,,,,,
6205.896,6206.605,6205.134,6206.073,150,6205.994944409343,,6205.134,,,
6206.099,6207.44,6205.18,6205.505,149,6206.2069096805435,,,,,
6205.275,6209.48,6205.275,6209.161,148,6207.616617985661,,,,,
6209.137,6210.735,6208.213,6209.794,149,6209.655625792665,,,,,
6209.725,6212.002,6209.42,6209.851,148,6210.966477185709,,,,,
6209.828,6211.919,6209.356,6211.144,150,6211.434043479923,,,,,
6211.248,6213.748,6210.822,6212.898,150,6211.982752188971,,,,,
6212.855,6213.181,6210.711,6213.046,149,6212.370005520455,6213.181,,,,
6213.097,6213.097,6209.281,6209.428,150,6211.540143089537,,,,,
6209.312,6211.275,6209.309,6211.14,150,6209.813608024464,,,,,
6210.953,6211.619,6208.549,6209.612,150,6208.700811416712,,6208.549,,,
6209.66,6209.863,6207.096,6207.774,150,6209.30777426493,,,,,
6207.985,6209.954,6207.036,6209.534,150,6210.283505857223,,,,,
6209.683,6213.867,6209.683,6213.867,150,6211.444897296049,,,,,
6213.636,6214.635,6211.627,6211.627,150,6212.555986540781,,,,,
6211.428,6213.817,6211.097,6213.624,150,6214.058960561339,,,,,
6213.299,6215.401,6212.652,6214.017,150,6214.8058636437745,,,,,
6214.096,6217.622,6213.633,6217.084,150,6215.382276081451,,,,,
6217.02,6218.047,6214.791,6214.791,150,6215.574504914375,6218.047,,,,
6214.823,6215.12,6213.454,6214.853,150,6214.624024903726,,,,,
6214.854,6215.333,6212.266,6212.887,150,6213.219835376385,,6212.266,,,
6212.974,6214.761,6212.894,6214.137,150,6213.945634541725,,,,,
6213.994,6217.079,6213.994,6215.249,149,6215.399427380418,,,,,
6215.26,6216.58,6213.885,6216.356,149,6216.777015750141,6216.58,,,,
6216.402,6217.9,6216.019,6216.983,150,6215.894322790226,,,,,
6217.054,6217.244,6214.167,6214.167,150,6214.219441379736,,,,,
6214.176,6214.755,6210.538,6210.67,150,6211.670293984701,,,,,
6210.659,6211.8,6210.397,6210.974,150,6210.667439226425,,,,,
6210.739,6210.999,6207.971,6210.308,150,6210.226503838121,,,,,
6210.24,6212.559,6209.985,6211.167,148,6210.573718133388,,,,,
6211.229,6211.229,6208.517,6208.934,150,6209.918271909198,,,,,
6209.191,6209.928,6208.5,6209.201,150,6208.13607120945,,,,,
6209.095,6209.095,6204.895,6205.584,150,6206.690065286877,,,,,
6205.474,6206.544,6203.628,6206.544,150,6205.503692289301,,,,,
6206.066,6206.568,6203.338,6203.907,150,6205.01811024601,,6203.338,,,
6203.732,6207.108,6203.494,6206.535,150,6205.2589756383595,,,,,
6206.535,6207.515,6204.398,6205.018,150,6206.038850183952,6207.515,,,,
6205.011,6206.686,6203.897,6205.664,150,6205.919014674473,,,,,
6205.526,6206.739,6205.071,6206.417,150,6204.8637621507105,,,,,
6206.251,6207.193,6202.674,6203.168,147,6204.121898373711,,,,,
6203.175,6205.543,6202.772,6203.433,150,6203.600510703836,,6202.772,,,
6203.272,6204.753,6202.102,6203.565,149,6204.267254141633,,,,,
6203.729,6208.035,6203.668,6207.308,150,6205.209720826135,,,,,
6207.37,6207.621,6204.177,6205.009,150,6206.677403151969,6207.621,,,,
6205.139,6206.458,6204.502,6206.424,150,6206.410142551654,,,,,
6206.296,6206.922,6204.135,6205.886,149,6205.08447234049,,,,,
6205.974,6206.246,6203.867,6204.358,150,6204.207034192797,,6203.867,,,
6204.47,6206.785,6203.245,6203.319,149,6204.253064210294,,,,,
6203.34,6206.399,6203.182,6205.022,150,6205.264518376284,,,,,
6205.105,6208.687,6204.452,6208.333,149,6206.88926437152,,,,,
6208.218,6209.482,6207.182,6208.078,149,6208.919252391205,,,,,
6208.163,6210.278,6207.9,6209.879,148,6210.080060709825,6210.278,,,,
6210.065,6210.981,6207.656,6210.082,150,6209.964584602705,,,,,
6209.953,6210.455,6207.878,6210.429,149,6209.7516878467795,,,,,
6210.41,6211.515,6207.808,6208.97,150,6209.711816666275,,,,,
6208.929,6210.696,6208.915,6209.818,149,6209.676156146687,,,,,
6209.905,6210.542,6208.071,6208.991,150,6209.38087414375,,,,,
6208.842,6209.837,6208.172,6209.798,150,6208.747037422848,,,,,
6209.817,6209.817,6205.55,6205.731,149,6206.612710191973,,,,,
6205.571,6207.397,6203.861,6204.78,149,6204.221563200731,,,,,
6204.779,6205.694,6200.447,6201.905,150,6202.108866068118,,,,,
6201.774,6202.035,6199.824,6201.424,150,6201.898276352147,,,,,
6201.402,6203.517,6201.336,6202.121,150,6201.937023693626,,,,,
6202.013,6202.909,6200.558,6202.494,150,6201.847078748143,,,,,
6202.459,6202.826,6199.718,6200.603,150,6200.870300581617,,,,,
6200.684,6201.307,6199.458,6200.125,150,6200.102676002349,,,,,
6200.141,6200.857,6196.987,6197.858,150,6199.064931756942,,,,,
6197.84,6200.386,6197.418,6200.054,150,6198.3989854654465,,,,,
6200.036,6202.107,6196.461,6196.98,150,6197.465559970863,,,,,
6196.802,6197.556,6194.431,6196.268,150,6196.371691751846,,,,,
6196.246,6196.787,6194.299,6194.857,150,6195.346270295512,,,,,
6195.262,6196.255,6194.376,6195.468,150,6194.854365866981,,6194.376,,,
6195.472,6196.823,6193.594,6195.512,150,6195.401544087404,,,,,
6195.602,6196.799,6193.54,6196.457,150,6196.8284650725645,,,,,
6196.587,6199.435,6196.533,6197.574,150,6197.867321311515,,,,,
6197.693,6200.105,6197.693,6199.724,150,6199.062707500635,,,,,
6199.819,6201.205,6199.335,6199.931,148,6199.924876163876,6201.205,,,,
6199.823,6200.067,6198.36,6198.703,149,6199.569852338371,,,,,
6198.521,6199.677,6197.793,6199.026,149,6198.173402479878,,,,,
6198.862,6199.782,6196.973,6197.333,149,6197.056310004569,,,,,
6197.402,6197.493,6193.833,6195.346,149,6196.3359811582195,,,,,
6195.477,6195.507,6192.637,6194.563,149,6195.0944289979,,,,,
6194.614,6196.102,6193.988,6195.308,150,6193.15793619963,,,,,
6195.12,6195.654,6190.72,6190.804,150,6191.432910624383,,,,,
6190.641,6190.641,6188.13,6189.33,150,6190.786668330738,,,,,
6189.133,6191.86,6188.261,6190.836,150,6190.438963929108,,6188.261,,,
6190.792,6192.744,6189.725,6192.524,150,6191.221534126877,,,,,
6192.359,6192.98,6190.939,6191.469,149,6192.050706155307,6192.98,,,,
6191.315,6191.633,6189.012,6191.08,150,6191.810307716788,,,,,
6191.007,6192.628,6190.805,6190.917,150,6190.559248624207,,,,,
6190.953,6192.961,6189.651,6191.567,150,6190.34099435044,,6189.651,,,
6191.391,6192.464,6189.242,6189.323,150,6191.077277699378,,,,,
6189.296,6192.013,6188.679,6191.788,149,6191.654504378524,6192.013,,,,
6191.955,6192.565,6189.057,6191.463,150,6190.674911162856,,,,,
6191.275,6192.021,6189.273,6189.522,150,6188.848971198065,,,,,
6189.448,6190.438,6185.569,6185.569,149,6186.546254681978,,,,,
6185.63,6186.832,6183.75,6183.75,150,6184.654349311345,,,,,
6183.816,6184.377,6182.559,6184.337,150,6183.258991793662,,,,,
6184.349,6185.834,6183.539,6184.107,149,6183.351773056245,,,,,
6184.258,6184.651,6181.25,6181.439,150,6182.662768748882,,,,,
6181.36,6183.424,6181.059,6182.033,147,6182.028310140804,,,,,
6182.3,6184.793,6181.764,6182.236,150,6181.669118863434,,6181.764,,,
6182.098,6183.437,6181.537,6183.248,150,6182.6392581822165,,,,,
6183.353,6184.523,6182.678,6183.587,150,6185.365087499432,,,,,
6183.666,6188.601,6183.565,6188.601,150,6187.637368559873,,,,,
6188.41,6189.358,6187.949,6188.479,150,6188.641692694908,,,,,
6188.179,6191.924,6188.06,6189.878,148,6188.691084403078,6191.924,,,,
6189.742,6189.954,6186.201,6186.394,150,6187.378351060937,,,,,
6186.113,6186.114,6182.509,6185.067,150,6186.509301929258,,,,,
6185.321,6189.174,6185.321,6188.141,150,6186.017495225851,,6185.321,,,
6188.03,6188.115,6185.895,6186.069,150,6186.325148611189,,,,,
6186.157,6187.401,6184.213,6185.992,150,6186.589965275583,,,,,
6186.274,6187.406,6185.312,6187.102,149,6187.273997581326,6187.406,,,,
6186.863,6188.042,6185.44,6186.583,148,6186.901921662678,,,,,
6186.654,6189.619,6186.175,6188.516,150,6186.678658235596,,,,,
6188.478,6188.478,6185.258,6185.621,150,6186.809256162629,,,,,
6185.687,6186.083,6183.434,6186.077,150,6186.747312563239,,,,,
6186.03,6189.021,6186.015,6187.962,149,6187.775541396069,,,,,
6187.782,6191.194,6187.585,6190.499,150,6188.954519454885,,,,,
6190.2,6190.743,6188.074,6188.682,150,6189.92970655935,6190.743,,,,
6188.441,6189.707,6187.294,6188.584,150,6189.335673580557,,,,,
6188.741,6190.346,6187.875,6189.25,150,6187.612963660192,,,,,
6189.101,6190.075,6186.476,6186.476,148,6186.695311890214,,6186.476,,,
6186.426,6187.549,6185.193,6186.276,150,6187.114652582044,,,,,
6186.137,6188.888,6186.123,6187.561,150,6188.292888683664,,,,,
6187.76,6192.08,6187.76,6191.274,150,6189.301147803219,,,,,
6191.346,6191.346,6188.782,6189.914,150,6190.415733480839,,,,,
6189.877,6191.158,6189.025,6190.513,149,6191.026416479831,,,,,
6190.467,6191.799,6189.266,6189.992,150,6190.829976985989,,,,,
6190.224,6192.164,6189.887,6192.164,150,6190.859238393985,,,,,
6192.338,6192.36,6190.2,6191.715,150,6191.093791362066,,,,,
6191.832,6192.622,6190.591,6190.944,149,6192.219155610157,,,,,
6190.65,6192.996,6189.983,6192.996,149,6193.6302132220535,,,,,
6192.995,6196.794,6192.995,6196.126,148,6195.0285497409295,,,,,
6196.219,6198.426,6195.566,6195.7,150,6195.313449189002,6198.426,,,,
6195.695,6195.972,6194.012,6194.112,149,6194.331656350251,,,,,
6194.37,6194.748,6191.374,6191.624,150,6192.498231394236,,,,,
6191.615,6193.451,6191.22,6192.998,150,6192.428552971851,,6191.22,,,
6192.7,6194.744,6192.7,6194.332,149,6194.186566163184,,,,,
6194.279,6197.264,6193.801,6195.92,150,6196.4835107045665,,,,,
6195.844,6198.52,6194.729,6198.412,150,6197.785556201792,,,,,
6198.644,6199.019,6197.541,6197.893,150,6197.788561047677,6199.019,,,,
6197.968,6198.796,6196.001,6196.407,150,6197.172061115068,,,,,
6196.129,6198.41,6196.129,6197.314,150,6196.639655542391,,6196.129,,,
6197.357,6198.413,6195.816,6197.029,150,6197.1962631611295,,,,,
6196.825,6199.945,6196.825,6199.514,149,6199.66468865552,,,,,
6199.614,6202.998,6199.426,6202.028,149,6202.279979542274,,,,,
6202.137,6205.574,6201.619,6204.053,149,6203.846808590419,,,,,
6203.733,6205.621,6203.253,6204.893,150,6203.928599275564,6205.621,,,,
6205.101,6205.101,6200.608,6201.318,150,6202.526265987269,,,,,
6201.337,6201.549,6199.232,6200.21,150,6200.427183742263,,,,,
6200.37,6200.896,6199.302,6200.084,149,6198.817129899413,,6199.302,,,
6199.884,6200.577,6197.876,6198.362,149,6198.954573835326,,,,,
6198.227,6201.079,6197.581,6200.723,150,6200.938749767247,,,,,
6200.845,6204.211,6200.845,6203.132,150,6203.802328310444,,,,,
6203.054,6205.74,6202.763,6205.74,150,6204.911924622077,,,,,
6206.066,6207.076,6205.346,6206.444,150,6205.054015213007,,,,,
6206.375,6206.375,6202.417,6203.278,150,6204.9006685984195,,,,,
6203.339,6204.776,6203.224,6204.02,150,6204.860600217752,,,,,
6204.104,6205.764,6203.631,6205.472,150,6205.305552028154,6205.764,,,,
6205.405,6207.791,6204.852,6207.575,149,6204.724657291375,,,,,
6207.733,6207.742,6201.428,6201.587,149,6203.496007271332,,,,,
6201.512,6201.769,6198.99,6201.027,150,6202.198264102827,,,,,
6200.988,6202.884,6200.653,6202.551,149,6201.618039711994,,6200.653,,,
6202.712,6204.183,6201.755,6202.843,150,6202.381788803299,,,,,
6202.809,6204.531,6202.107,6204.432,150,6203.868190741483,,,,,
6204.695,6204.78,6202.736,6204.149,150,6205.560969580988,,,,,
6204.062,6207.763,6203.849,6207.585,150,6207.580486204818,,,,,
6207.548,6211.977,6207.548,6211.923,149,6210.9608691631065,,,,,
6212.066,6214.094,6211.562,6214.058,149,6214.079483915746,,,,,
6214.109,6215.272,6213.43,6215.272,150,6216.134904160503,,,,,
6215.37,6218.043,6214.698,6217.061,149,6216.734378517692,6218.043,,,,
6217.079,6219.656,6216.498,6216.513,150,6216.053406516172,,,,,
6216.4,6217.616,6215.561,6215.561,150,6215.404371787487,,,,,
6215.404,6215.872,6212.187,6214.556,150,6215.550905775886,,,,,
6214.516,6215.912,6213.54,6215.448,150,6215.438761880352,,,,,
6215.361,6216.841,6214.976,6216.235,150,6215.366587159669,,,,,
6216.16,6217.53,6215.544,6215.623,150,6215.285054517332,,,,,
6215.675,6216.045,6213.425,6214.136,150,6214.871718132956,,6213.425,,,
6214.207,6215.145,6213.721,6214.444,150,6215.521489972964,,,,,
6214.44,6219.037,6214.281,6218.595,149,6216.724790686236,,,,,
6218.17,6219.073,6215.957,6216.627,149,6217.5485497384925,6219.073,,,,
6216.514,6217.618,6215.091,6217.196,149,6216.997884642317,,,,,
6217.264,6217.642,6215.602,6216.073,149,6215.511264370594,,,,,
6216.071,6216.239,6213.251,6213.426,148,6214.645318213748,,6213.251,,,
6213.206,6215.596,6212.596,6215.385,150,6214.815078477546,,,,,
6215.325,6216.905,6214.259,6215.372,150,6215.2950961110755,,,,,
6215.344,6216.185,6214.17,6215.374,149,6215.047220219327,,,,,
6215.572,6216.221,6213.825,6214.186,150,6214.406829857302,,,,,
6214.313,6214.488,6211.452,6212.704,150,6213.353422400156,,,,,
6212.887,6213.786,6210.809,6212.282,149,6211.651507876185,,,,,
6212.068,6212.57,6210.079,6210.26,150,6210.1430615174895,,,,,
6210.215,6210.842,6208.294,6208.981,149,6208.939352270081,,,,,
6209.08,6209.499,6207.345,6207.638,150,6208.13388572016,,,,,
6207.551,6208.235,6205.378,6207.085,150,6207.707434111643,,,,,
6206.888,6210.026,6205.586,6209.725,150,6207.676758516005,,6205.586,,,
6209.773,6210.136,6205.793,6206.596,150,6207.860146993578,,,,,
6206.553,6210.177,6206.553,6207.897,150,6208.375035134596,,,,,
6207.985,6211.736,6207.127,6210.446,149,6209.646631984632,,,,,
6210.233,6211.064,6209.458,6210.766,149,6211.206226007871,,,,,
6210.694,6212.6,6209.867,6212.6,150,6212.298902949461,,,,,
6212.433,6214.955,6211.873,6212.78,150,6212.682749900569,,,,,
6212.903,6213.616,6211.736,6212.463,150,6212.570126263504,,,,,
6212.6,6213.638,6211.8,6213.307,150,6213.632546373761,,,,,
6213.283,6215.571,6213.283,6215.152,149,6215.218116436836,,,,,
6215.055,6216.703,6214.255,6216.703,150,6216.132572487342,,,,,
6216.564,6216.985,6214.94,6216.215,150,6216.463087496052,6216.985,,,,
6216.12,6217.232,6214.293,6215.9,149,6215.788761072663,,,,,
6215.853,6216.466,6214.055,6214.379,150,6214.562368018574,,6214.055,,,
6214.757,6215.668,6213.825,6214.378,150,6214.613569795388,,,,,
6214.372,6217.499,6213.721,6216.26,150,6215.477244044844,,,,,
6216.375,6217.887,6214.458,6215.489,149,6216.715161395615,,,,,
6215.604,6218.299,6215.311,6217.974,150,6217.188695518595,,,,,
6218.083,6219.721,6217.36,6217.927,150,6216.916538027732,,,,,
6217.875,6217.875,6215.099,6215.624,149,6217.250984251954,,,,,
6215.607,6219.099,6215.018,6218.546,150,6218.374022884198,,,,,
6218.658,6219.25,6217.358,6218.378,149,6218.661205142876,6219.25,,,,
6218.401,6220.619,6218.202,6219.962,149,6218.065145646386,,,,,
6219.858,6219.858,6216.369,6217.061,150,6217.642462243561,,,,,
6217.124,6218.573,6214.938,6215.076,150,6217.107966887599,,6214.938,,,
6215.272,6219.369,6215.044,6218.899,149,6217.818642348546,,,,,
6219.083,6222.54,6218.973,6220.915,150,6219.547361556836,,,,,
6220.963,6220.963,6218.725,6219.313,150,6220.451806838728,6220.963,,,,
6219.082,6220.344,6218.576,6219.357,150,6220.008376902042,,,,,
6219.085,6221.23,6218.619,6219.019,150,6217.894780321334,,,,,
6219.095,6219.903,6216.144,6216.144,150,6216.211088438369,,,,,
6216.238,6217.195,6214.729,6215.074,150,6215.56154556591,,,,,
6215.31,6216.85,6214.398,6214.984,150,6215.292074170057,,6214.398,,,
6215.237,6216.809,6214.581,6216.251,150,6215.561569929883,,,,,
6216.39,6218.193,6215.307,6216.69,149,6216.558270697018,,,,,
6216.52,6216.794,6214.707,6216.14,150,6216.713745592674,6216.794,,,,
6216.292,6217.093,6214.67,6215.704,150,6215.8563342318885,,,,,
6215.797,6215.797,6213.777,6214.965,150,6214.308090592275,,,,,
6214.904,6215.863,6211.603,6212.722,150,6212.590550950529,,,,,
6212.803,6213.041,6210.06,6210.244,149,6211.148640464761,,,,,
6210.088,6211.786,6209.831,6211.028,150,6210.514381479772,,6209.831,,,
6211.191,6212.004,6209.416,6210.717,150,6210.629370980357,,,,,
6210.992,6211.703,6209.809,6211.611,150,6211.7270810354,6211.703,,,,
6211.173,6214.359,6211.173,6211.25,149,6211.631670885999,,,,,
6211.182,6212.32,6210.342,6211.53,150,6210.73680159011,,,,,
6211.716,6211.901,6209.496,6210.017,150,6210.114124783086,,6209.496,,,
6209.737,6209.96,6207.787,6209.96,150,6210.398245660695,,,,,
6209.608,6212.085,6209.522,6210.31,150,6211.3108653940635,,,,,
6210.368,6215.11,6209.945,6214.778,149,6212.530416612119,,,,,
