Occurrence,Entry,Stop_Loss,Take_Profit,Result,Balance
2026-05-02 19:10:00,95406.28,95512.136,94771.144,TP,925.0
2026-05-02 20:30:00,95187.508,95385.169,94001.54200000004,TP,1050.0
2026-05-02 21:20:00,95217.804,95314.5445,94637.361,SL,1025.0
2026-05-02 22:45:00,95129.34,95268.5365,94294.16099999996,SL,1000.0
2026-05-02 23:55:00,95090.358,95188.2935,94502.74499999995,SL,975.0
2026-05-03 01:05:00,95082.493,95162.677,94601.38900000004,SL,950.0
2026-05-03 03:05:00,94943.081,94992.2915,94647.818,SL,925.0
2026-05-03 04:30:00,95168.262,95223.5375,94836.60899999998,SL,900.0
2026-05-03 06:15:00,95118.04,95144.56899999999,94958.86600000002,SL,875.0
2026-05-03 07:45:00,95264.542,95377.7385,94585.36299999997,TP,1000.0
2026-05-03 08:50:00,95324.638,95394.17500000002,94907.41599999994,TP,1125.0
2026-05-03 09:45:00,95298.482,95385.633,94775.57600000002,SL,1100.0
2026-05-03 11:55:00,94651.515,94613.00949999999,94882.54800000008,SL,1075.0
2026-05-03 12:20:00,94886.455,95018.793,94092.42699999998,SL,1050.0
2026-05-03 15:10:00,94393.918,94337.0335,94735.225,SL,1025.0
2026-05-03 15:30:00,94689.126,94752.657,94307.93999999999,TP,1150.0
2026-05-03 17:45:00,94138.233,94055.99549999999,94631.65800000001,SL,1125.0
2026-05-03 19:55:00,94667.344,94796.4695,93892.59099999994,TP,1250.0
2026-05-03 20:30:00,94674.941,94772.85800000001,94087.439,TP,1375.0
2026-05-03 21:20:00,94462.607,94449.468,94541.44100000006,SL,1350.0
2026-05-03 22:25:00,94587.338,94680.36600000001,94029.16999999997,TP,1475.0
2026-05-03 23:00:00,94611.328,94680.442,94196.64399999999,TP,1600.0
2026-05-04 00:50:00,94585.583,94727.8155,93732.18800000001,SL,1575.0
2026-05-04 04:50:00,94139.593,94149.258,94081.60299999994,TP,1700.0
2026-05-04 08:05:00,93806.257,93695.5205,94470.67599999999,SL,1675.0
2026-05-04 10:00:00,94152.154,94182.7585,93968.52699999999,SL,1650.0
2026-05-04 11:15:00,94070.176,94064.337,94105.21000000005,SL,1625.0
2026-05-04 13:55:00,94448.095,94546.78349999999,93855.96400000007,SL,1600.0
2026-05-04 17:40:00,94041.529,94276.49299999999,92631.74500000004,SL,1575.0
2026-05-04 18:00:00,93910.046,93851.36050000001,94262.15899999996,SL,1550.0
2026-05-04 18:15:00,94173.381,94239.1225,93778.93199999997,SL,1525.0
2026-05-04 21:35:00,94145.093,94229.98999999999,93635.71100000001,SL,1500.0
2026-05-04 22:55:00,94255.065,94354.2295,93660.07800000001,SL,1475.0
2026-05-05 00:35:00,94303.242,94399.013,93728.61599999995,SL,1450.0
2026-05-05 01:30:00,94280.602,94356.606,93824.578,TP,1575.0
2026-05-05 02:10:00,94323.976,94381.2165,93980.533,SL,1550.0
2026-05-05 03:30:00,94206.561,94324.412,93499.45500000003,SL,1525.0
2026-05-05 05:05:00,93781.82,93722.6765,94136.68100000004,SL,1500.0
2026-05-05 06:40:00,94231.677,94444.04749999999,92957.45400000006,SL,1475.0
2026-05-05 09:45:00,94029.692,94142.16649999999,93354.84500000002,SL,1450.0
2026-05-05 10:30:00,94126.376,94173.02100000001,93846.50599999998,SL,1425.0
2026-05-05 12:20:00,94390.389,94473.744,93890.25899999993,SL,1400.0
2026-05-05 12:40:00,94220.377,94005.0155,95512.54599999999,SL,1375.0
2026-05-05 13:05:00,94454.942,94539.948,93944.90599999994,SL,1350.0
2026-05-05 15:25:00,94347.915,94426.60449999999,93875.77800000003,SL,1325.0
2026-05-05 16:20:00,94358.882,94467.5805,93706.691,SL,1300.0
2026-05-05 18:05:00,94689.477,94731.044,94440.07500000003,SL,1275.0
2026-05-05 18:35:00,94553.663,94346.7985,95794.84999999998,SL,1250.0
2026-05-05 18:50:00,94663.319,94731.226,94255.87700000005,SL,1225.0
2026-05-05 21:15:00,94743.364,94624.1,95458.94799999997,SL,1200.0
2026-05-05 22:10:00,95026.387,95105.62849999999,94550.93800000007,SL,1175.0
2026-05-05 23:00:00,95076.798,95158.87299999999,94584.34800000001,SL,1150.0
2026-05-05 23:50:00,94945.881,94940.40449999999,94978.74000000002,SL,1125.0
2026-05-06 01:40:00,94854.54,94797.399,95197.38599999993,SL,1100.0
2026-05-06 07:25:00,96495.075,96539.86799999999,96226.31700000005,SL,1075.0
2026-05-06 08:40:00,96697.003,96771.2555,96251.48799999998,SL,1050.0
2026-05-06 11:00:00,96080.921,95994.468,96599.63900000005,SL,1025.0
2026-05-06 12:00:00,96362.678,96542.293,95284.98799999997,SL,1000.0
2026-05-06 12:25:00,96231.884,96091.0055,97077.15500000004,SL,975.0
2026-05-06 13:00:00,96493.561,96558.958,96101.17900000002,SL,950.0
2026-05-06 14:10:00,96427.816,96382.463,96699.93400000002,SL,925.0
2026-05-06 16:05:00,96456.19,96404.03450000001,96769.12299999996,SL,900.0
2026-05-06 17:10:00,96672.402,96720.0165,96386.71500000003,SL,875.0
2026-05-06 19:30:00,96587.283,96676.0275,96054.81599999999,SL,850.0
2026-05-06 21:05:00,96942.133,97007.305,96551.10100000005,SL,825.0
2026-05-06 22:05:00,97070.475,97247.90000000001,96005.92499999999,TP,950.0
2026-05-06 22:25:00,96835.471,96771.3,97220.49700000002,SL,925.0
2026-05-06 23:45:00,97032.316,97068.89250000002,96812.85699999995,SL,900.0
2026-05-07 01:05:00,97146.158,97159.1655,97068.11299999995,SL,875.0
2026-05-07 01:55:00,97104.622,97176.633,96672.55600000001,TP,1000.0
2026-05-07 03:35:00,97120.8,97213.6925,96563.44499999999,Pending,1000.0
2026-05-07 06:05:00,96509.75,96467.6765,96762.19099999999,SL,975.0
2026-05-07 09:45:00,96777.8,96671.698,97414.412,SL,950.0
2026-05-07 11:00:00,96984.809,97041.74299999999,96643.20500000003,TP,1075.0
2026-05-07 13:05:00,96346.308,96247.4755,96939.30300000003,SL,1050.0
2026-05-07 14:35:00,96697.874,96916.12649999998,95388.35900000007,SL,1025.0
2026-05-07 15:45:00,96719.246,96837.132,96011.93000000001,SL,1000.0
2026-05-07 16:45:00,96900.027,96951.81150000001,96589.31999999995,SL,975.0
2026-05-07 18:00:00,96926.06,97065.2425,96090.96500000003,TP,1100.0
2026-05-07 19:10:00,97009.229,97100.84700000001,96459.521,Pending,1100.0
2026-05-07 20:35:00,96902.943,97080.14600000001,95839.72499999995,TP,1225.0
2026-05-07 22:05:00,96639.782,96830.088,95497.94600000003,SL,1200.0
2026-05-07 22:55:00,96663.611,96722.3365,96311.258,TP,1325.0
2026-05-07 23:30:00,96448.199,96436.2845,96519.68599999999,SL,1300.0
2026-05-07 23:55:00,96704.83,96812.53600000001,96058.59399999997,TP,1425.0
2026-05-08 06:00:00,96139.103,96273.4635,95332.94000000003,SL,1400.0
2026-05-08 07:00:00,96201.558,96255.234,95879.50200000005,SL,1375.0
2026-05-08 07:30:00,96216.943,96248.17050000001,96029.57799999995,SL,1350.0
2026-05-08 07:45:00,96013.233,96005.5405,96059.38799999993,SL,1325.0
2026-05-08 13:40:00,96420.175,96473.5285,96100.05400000002,SL,1300.0
2026-05-08 15:25:00,96697.5,96762.19750000001,96309.31499999994,SL,1275.0
2026-05-08 18:30:00,96279.53,96342.12950000001,95903.93299999993,SL,1250.0
2026-05-08 22:00:00,95542.931,95450.54449999999,96097.25000000004,SL,1225.0
2026-05-08 22:30:00,95679.351,95899.6925,94357.30199999994,SL,1200.0
2026-05-08 23:00:00,95570.716,95502.506,95979.97600000004,SL,1175.0
2026-05-09 02:30:00,96632.53,97086.3395,93909.67299999998,TP,1300.0
2026-05-09 03:45:00,96199.146,96122.0485,96661.73099999993,SL,1275.0
2026-05-09 05:40:00,96499.0,96535.8735,96277.75899999999,SL,1250.0
2026-05-09 07:10:00,96748.336,96855.2695,96106.735,SL,1225.0
2026-05-09 07:15:00,96610.214,96592.47950000002,96716.62099999996,SL,1200.0
2026-05-09 08:30:00,96411.323,96353.82650000001,96756.30199999997,SL,1175.0
2026-05-09 09:50:00,96602.833,96682.4335,96125.23,SL,1150.0
2026-05-09 12:25:00,96948.231,97016.8555,96536.48399999997,TP,1275.0
2026-05-09 15:40:00,96734.677,96818.497,96231.75699999995,TP,1400.0
2026-05-09 16:50:00,96579.66,96712.9335,95780.01900000003,TP,1525.0
2026-05-09 17:35:00,96324.045,96268.28,96658.635,SL,1500.0
2026-05-09 18:40:00,96474.228,96602.0355,95707.38300000003,TP,1625.0
2026-05-09 19:55:00,96459.258,96548.1845,95925.699,SL,1600.0
2026-05-09 21:00:00,96517.064,96627.356,95855.31199999999,TP,1725.0
2026-05-09 21:40:00,96460.558,96577.649,95758.012,SL,1700.0
2026-05-09 23:40:00,96598.576,96698.40100000001,95999.62599999993,Pending,1700.0
2026-05-10 01:20:00,96467.027,96597.7475,95682.70400000003,TP,1825.0
2026-05-10 04:00:00,96346.933,96500.1515,95427.62199999999,TP,1950.0
2026-05-10 04:45:00,96300.634,96393.80550000002,95741.60499999994,TP,2075.0
2026-05-10 05:55:00,95919.297,95896.1475,96058.194,SL,2050.0
2026-05-10 06:30:00,96099.55,96290.2185,94955.539,Pending,2050.0
2026-05-10 09:10:00,96071.55,96250.088,95000.322,Pending,2050.0
2026-05-10 10:05:00,96046.238,96152.39,95409.32599999999,Pending,2050.0
2026-05-10 12:05:00,95897.597,96068.94399999999,94869.51500000003,Pending,2050.0
2026-05-10 13:15:00,95764.446,95875.63399999999,95097.31800000003,TP,2175.0
2026-05-10 13:30:00,95676.811,95632.1985,95944.48600000002,SL,2150.0
2026-05-10 13:45:00,95789.216,95833.03349999999,95526.31100000006,Pending,2150.0
2026-05-10 15:55:00,95127.118,95091.3815,95341.537,SL,2125.0
2026-05-10 16:45:00,95351.134,95646.4465,93579.259,TP,2250.0
2026-05-10 17:15:00,95381.201,95493.209,94709.15299999999,Pending,2250.0
2026-05-10 19:00:00,95286.826,95439.3995,94371.38500000001,TP,2375.0
2026-05-10 23:00:00,94965.168,95066.134,94359.372,SL,2350.0
2026-05-11 00:25:00,94979.494,95060.26800000001,94494.84999999998,SL,2325.0
2026-05-11 02:00:00,94646.353,94574.7595,95075.91400000002,SL,2300.0
2026-05-11 03:20:00,94988.651,94936.5465,95301.278,SL,2275.0
2026-05-11 04:10:00,95294.292,95465.44099999999,94267.39800000006,TP,2400.0
2026-05-11 07:45:00,94508.216,94399.251,95162.00599999998,SL,2375.0
2026-05-11 08:45:00,94815.63,95025.6045,93555.78300000002,TP,2500.0
2026-05-11 09:40:00,94895.455,94955.527,94535.023,Pending,2500.0
2026-05-11 12:30:00,94323.403,94653.019,92345.70700000004,TP,2625.0
2026-05-11 13:35:00,93951.115,93907.525,94212.65500000007,SL,2600.0
2026-05-11 13:55:00,94062.951,94249.095,92946.087,TP,2725.0
2026-05-11 15:20:00,93781.123,93725.20500000002,94116.63099999995,SL,2700.0
2026-05-11 15:55:00,94095.941,94236.85500000001,93250.45699999998,SL,2675.0
2026-05-11 17:20:00,93949.904,94092.679,93093.25399999994,TP,2800.0
2026-05-11 19:10:00,93443.479,93373.7225,93862.01800000003,SL,2775.0
2026-05-11 19:35:00,93600.059,93853.27149999999,92080.78400000003,TP,2900.0
2026-05-11 20:25:00,93447.394,93369.104,93917.13399999996,SL,2875.0
2026-05-11 20:50:00,93529.716,93606.0485,93071.72099999998,SL,2850.0
2026-05-11 21:10:00,93336.171,93295.01000000001,93583.13699999996,SL,2825.0
2026-05-11 22:25:00,93501.57,93598.3425,92920.93500000006,SL,2800.0
2026-05-11 23:05:00,93370.609,93463.957,92810.52100000001,SL,2775.0
2026-05-12 00:05:00,93127.98,93100.11249999999,93295.18500000004,SL,2750.0
2026-05-12 00:45:00,93237.108,93358.42249999999,92509.22100000003,TP,2875.0
2026-05-12 01:40:00,93170.949,93294.88149999999,92427.35400000002,TP,3000.0
2026-05-12 05:20:00,93274.243,93292.18100000001,93166.61499999995,SL,2975.0
2026-05-12 06:20:00,92999.847,93185.475,91886.07899999993,TP,3100.0
2026-05-12 08:10:00,92718.401,92968.76999999999,91216.18700000005,SL,3075.0
2026-05-12 09:30:00,92418.933,92602.1505,91319.62800000001,SL,3050.0
2026-05-12 11:35:00,91845.972,91812.48849999999,92046.873,SL,3025.0
2026-05-12 12:45:00,91829.744,91736.849,92387.11400000003,SL,3000.0
2026-05-12 13:50:00,91733.403,91689.5605,91996.458,SL,2975.0
2026-05-12 14:20:00,91966.409,92058.42199999999,91414.33100000005,SL,2950.0
2026-05-12 15:05:00,91911.412,91971.756,91549.34800000001,SL,2925.0
2026-05-12 15:25:00,91759.892,91727.04650000001,91956.96499999998,SL,2900.0
2026-05-12 18:10:00,92428.916,92504.67599999999,91974.35600000003,SL,2875.0
2026-05-12 19:05:00,92532.95,92867.462,90525.87799999998,TP,3000.0
2026-05-12 20:25:00,92233.484,92181.467,92545.58599999995,SL,2975.0
2026-05-12 22:25:00,92538.402,92607.935,92121.20400000003,TP,3100.0
2026-05-12 23:05:00,92548.846,92617.68400000001,92135.81799999998,SL,3075.0
2026-05-13 00:55:00,92233.198,92356.1775,91495.321,SL,3050.0
2026-05-13 01:35:00,92177.935,92220.23550000001,91924.13199999993,SL,3025.0
2026-05-13 01:50:00,91997.329,91969.6975,92163.11800000002,SL,3000.0
2026-05-13 02:35:00,92117.942,92027.639,92659.76,SL,2975.0
2026-05-13 04:05:00,92045.56,91941.272,92671.288,SL,2950.0
2026-05-13 05:15:00,92313.476,92339.1105,92159.669,TP,3075.0
2026-05-13 06:05:00,92360.306,92440.91949999999,91876.62500000004,SL,3050.0
2026-05-13 07:50:00,92637.862,92684.02049999998,92360.91100000005,SL,3025.0
2026-05-13 10:45:00,91762.647,91656.09899999999,92401.93500000006,SL,3000.0
2026-05-13 11:00:00,91921.0,92081.7675,90956.39499999999,TP,3125.0
2026-05-13 12:55:00,91895.641,91989.0955,91334.91400000005,SL,3100.0
2026-05-13 14:50:00,91710.565,91782.8345,91276.94800000003,TP,3225.0
2026-05-13 15:15:00,91541.265,91520.99650000001,91662.87599999995,SL,3200.0
2026-05-13 15:50:00,91713.15,91797.79999999999,91205.25000000003,TP,3325.0
2026-05-13 16:45:00,91781.601,91873.36899999999,91230.99300000002,TP,3450.0
2026-05-13 20:15:00,91453.615,91463.0305,91397.12200000008,TP,3575.0
2026-05-13 21:15:00,91437.208,91494.395,91094.08599999997,TP,3700.0
2026-05-13 21:45:00,91463.114,91497.35399999999,91257.67400000006,TP,3825.0
2026-05-13 22:40:00,91467.721,91543.32400000001,91014.10299999999,TP,3950.0
2026-05-14 00:15:00,91357.568,91382.31599999999,91209.08000000005,SL,3925.0
2026-05-14 03:15:00,91179.856,91376.62849999999,89999.22100000005,SL,3900.0
2026-05-14 04:25:00,91233.959,91325.224,90686.369,TP,4025.0
2026-05-14 05:40:00,91039.64,91169.32,90261.55999999995,TP,4150.0
2026-05-14 07:00:00,90669.795,90637.2745,90864.91799999999,SL,4125.0
2026-05-14 08:15:00,90944.168,91129.0905,89834.633,SL,4100.0
2026-05-14 09:15:00,90829.192,90953.16649999999,90085.34500000002,TP,4225.0
2026-05-14 10:20:00,90842.886,90909.131,90445.41600000003,SL,4200.0
2026-05-14 12:25:00,90509.135,90566.707,90163.703,SL,4175.0
2026-05-14 14:40:00,90022.864,89871.35500000001,90931.91799999995,SL,4150.0
2026-05-14 15:15:00,90057.551,89965.92450000001,90607.31,SL,4125.0
2026-05-14 15:25:00,90188.87,90206.2135,90084.80899999998,TP,4250.0
2026-05-14 16:55:00,90328.55,90130.49600000001,91516.87399999994,SL,4225.0
2026-05-14 17:25:00,90552.436,90612.48449999999,90192.14500000006,SL,4200.0
2026-05-14 19:05:00,90649.415,90711.8685,90274.69399999997,TP,4325.0
2026-05-14 20:10:00,90625.761,90724.603,90032.70899999997,SL,4300.0
2026-05-14 22:00:00,90281.047,90256.97750000001,90425.46399999999,SL,4275.0
2026-05-14 22:35:00,90474.355,90622.64249999999,89584.63000000005,SL,4250.0
2026-05-14 23:40:00,90710.297,90783.86850000001,90268.86799999997,SL,4225.0
2026-05-15 02:25:00,90669.671,90610.3065,91025.85799999998,SL,4200.0
2026-05-15 02:45:00,90910.426,90989.998,90432.994,SL,4175.0
2026-05-15 05:05:00,90792.265,90958.671,89793.82899999998,SL,4150.0
2026-05-15 06:05:00,90827.363,90898.22649999999,90402.18200000004,SL,4125.0
2026-05-15 07:10:00,90770.744,90874.2265,90149.84900000002,SL,4100.0
2026-05-15 09:10:00,90688.393,90573.76199999999,91376.17900000005,SL,4075.0
2026-05-15 10:50:00,91415.208,91488.6635,90974.47500000002,SL,4050.0
2026-05-15 11:10:00,91308.646,90945.23849999999,93489.091,SL,4025.0
2026-05-15 12:35:00,91647.078,91700.359,91327.39199999998,SL,4000.0
2026-05-15 15:25:00,91620.307,91701.7015,91131.94000000003,SL,3975.0
2026-05-15 17:25:00,91839.02,91916.8975,91371.75499999999,SL,3950.0
2026-05-15 18:10:00,91725.389,91658.25,92128.22299999997,SL,3925.0
2026-05-15 18:25:00,91826.156,91836.4795,91764.21500000001,SL,3900.0
2026-05-15 22:30:00,91804.218,91885.74599999998,91315.05000000005,SL,3875.0
2026-05-16 00:15:00,91969.824,92044.726,91520.41199999998,SL,3850.0
2026-05-16 01:20:00,92013.026,92061.2335,91723.78099999997,TP,3975.0
2026-05-16 04:00:00,91579.829,91530.535,91875.59299999996,SL,3950.0
2026-05-16 05:30:00,91887.729,91708.808,92961.25500000002,SL,3925.0
2026-05-16 06:20:00,91731.149,91684.691,92009.897,SL,3900.0
2026-05-16 08:00:00,92170.06,92206.08350000001,91953.91899999994,SL,3875.0
2026-05-16 10:10:00,91623.188,91401.231,92954.92999999996,SL,3850.0
2026-05-16 13:05:00,92322.154,92373.633,92013.27999999996,SL,3825.0
2026-05-16 16:15:00,92103.551,92228.97650000002,91350.99799999993,SL,3800.0
2026-05-16 16:45:00,91955.241,91908.647,92234.80499999998,SL,3775.0
2026-05-16 18:10:00,92320.082,92394.237,91875.152,SL,3750.0
2026-05-16 19:15:00,92105.913,92103.284,92121.687,SL,3725.0
2026-05-16 23:35:00,92793.606,92844.207,92490.00000000003,SL,3700.0
2026-05-17 01:40:00,92583.172,92663.588,92100.67600000002,SL,3675.0
2026-05-17 03:40:00,92642.663,92820.5745,91575.19399999999,SL,3650.0
2026-05-17 04:20:00,92655.523,92700.637,92384.83899999999,SL,3625.0
2026-05-17 07:30:00,92520.733,92421.555,93115.80099999999,SL,3600.0
2026-05-17 08:15:00,92492.822,92389.79449999999,93110.98700000007,SL,3575.0
2026-05-17 10:20:00,92741.067,92837.83499999999,92160.45900000002,SL,3550.0
2026-05-17 11:20:00,92820.932,92887.1545,92423.59699999998,SL,3525.0
2026-05-17 13:30:00,93012.658,93136.7395,92268.169,TP,3650.0
2026-05-17 14:20:00,93025.88,93133.5215,92380.03100000002,TP,3775.0
2026-05-17 15:00:00,93050.962,93116.376,92658.47799999997,TP,3900.0
2026-05-17 15:55:00,92950.217,93071.11600000001,92224.82299999997,TP,4025.0
2026-05-17 16:35:00,92952.878,93029.5325,92492.95099999997,TP,4150.0
2026-05-17 20:20:00,92482.195,92585.565,91861.97500000003,SL,4125.0
2026-05-17 21:40:00,92676.32,92722.02450000001,92402.09299999996,TP,4250.0
2026-05-17 22:20:00,92648.706,92791.47300000001,91792.10399999996,TP,4375.0
2026-05-17 23:25:00,92312.907,92299.1,92395.74900000001,SL,4350.0
2026-05-18 00:05:00,92602.872,92770.7715,91595.475,TP,4475.0
2026-05-18 02:15:00,92511.998,92659.91150000002,91624.51699999995,SL,4450.0
2026-05-18 03:05:00,92438.805,92372.74049999999,92835.19200000004,SL,4425.0
2026-05-18 03:35:00,92743.752,92773.21999999999,92566.94400000003,TP,4550.0
2026-05-18 05:20:00,92599.435,92675.0435,92145.78399999999,TP,4675.0
2026-05-18 06:10:00,92601.955,92674.12400000001,92168.94099999995,TP,4800.0
2026-05-18 07:20:00,92583.061,92674.656,92033.491,TP,4925.0
2026-05-18 08:40:00,92501.747,92641.93900000001,91660.59499999994,SL,4900.0
2026-05-18 10:05:00,92582.724,92671.808,92048.21999999999,TP,5025.0
2026-05-18 10:50:00,92627.545,92686.65,92272.91500000002,TP,5150.0
2026-05-18 11:50:00,92651.786,92750.4295,92059.92499999996,SL,5125.0
2026-05-18 14:40:00,92525.414,92650.96350000001,91772.11699999995,SL,5100.0
2026-05-18 15:00:00,92388.508,92341.08350000001,92673.05499999996,SL,5075.0
2026-05-18 16:45:00,92316.958,92379.62150000001,91940.97699999994,TP,5200.0
2026-05-18 18:15:00,92208.365,92336.5375,91439.33,SL,5175.0
2026-05-18 19:50:00,92171.384,92299.02050000001,91405.56499999996,TP,5300.0
2026-05-19 01:05:00,91546.311,91542.103,91571.559,SL,5275.0
2026-05-19 01:35:00,91787.382,92023.875,90368.42399999998,SL,5250.0
2026-05-19 04:20:00,91668.696,91608.044,92032.60800000001,SL,5225.0
2026-05-19 04:30:00,91822.621,91825.2055,91807.11400000002,SL,5200.0
2026-05-19 06:25:00,91968.636,92021.7185,91650.14099999997,TP,5325.0
2026-05-19 08:10:00,91785.261,91798.362,91706.65500000003,TP,5450.0
2026-05-19 08:25:00,91637.622,91610.1225,91802.61900000004,SL,5425.0
2026-05-19 11:00:00,91923.795,92006.8225,91425.63000000002,SL,5400.0
2026-05-19 13:10:00,91619.514,91529.4735,92159.75700000001,SL,5375.0
2026-05-19 13:25:00,91792.03,91823.6745,91602.16300000003,TP,5500.0
2026-05-19 15:00:00,91690.747,91812.7795,90958.552,SL,5475.0
2026-05-19 17:05:00,91758.316,91912.14450000001,90835.34499999999,SL,5450.0
2026-05-19 18:25:00,91749.47,91845.2195,91174.97299999997,SL,5425.0
2026-05-19 20:15:00,91622.247,91732.2615,90962.16000000006,SL,5400.0
2026-05-19 21:10:00,91607.44,91671.084,91225.576,SL,5375.0
2026-05-20 00:25:00,91747.224,91785.5025,91517.553,SL,5350.0
2026-05-20 03:30:00,91734.662,91793.765,91380.04399999998,SL,5325.0
2026-05-20 07:20:00,91827.619,91540.715,93549.04300000006,SL,5300.0
2026-05-20 11:30:00,92704.846,92744.5105,92466.85900000001,SL,5275.0
2026-05-20 12:10:00,92520.086,92223.50899999999,94299.54800000002,SL,5250.0
2026-05-20 13:35:00,92728.481,92636.101,93282.76100000003,SL,5225.0
2026-05-20 14:20:00,92956.867,92980.1295,92817.29200000002,SL,5200.0
2026-05-20 14:45:00,92825.493,92734.5625,93371.07600000002,SL,5175.0
2026-05-20 16:30:00,93166.773,92909.966,94707.615,SL,5150.0
2026-05-20 18:35:00,93710.203,93796.37,93193.20099999999,SL,5125.0
2026-05-20 20:20:00,93590.687,93742.736,92678.39300000001,SL,5100.0
2026-05-20 22:35:00,93342.184,93325.103,93444.66999999994,SL,5075.0
2026-05-21 01:15:00,93717.755,93801.0295,93218.10800000001,SL,5050.0
2026-05-21 01:50:00,93821.905,93893.6525,93391.42000000001,SL,5025.0
2026-05-21 02:35:00,93938.295,94016.294,93470.30100000002,SL,5000.0
2026-05-21 04:10:00,94488.115,94569.031,94002.61900000002,SL,4975.0
2026-05-21 04:30:00,94391.549,94035.723,96526.505,SL,4950.0
2026-05-21 05:55:00,94799.96,94848.24300000002,94510.26199999994,TP,5075.0
2026-05-21 06:25:00,94804.899,95009.10450000002,93579.66599999994,TP,5200.0
2026-05-21 09:05:00,94616.216,94695.7055,94139.27900000002,TP,5325.0
2026-05-21 12:00:00,94011.157,93922.123,94545.361,SL,5300.0
2026-05-21 15:30:00,94668.84,94690.625,94538.12999999998,TP,5425.0
2026-05-21 16:50:00,94690.844,94759.4725,94279.07299999996,Pending,5425.0
2026-05-21 17:40:00,94467.735,94463.0,94496.145,SL,5400.0
2026-05-21 18:00:00,94608.854,94715.6735,93967.93700000002,TP,5525.0
2026-05-21 19:20:00,94406.868,94575.2665,93396.47700000003,TP,5650.0
2026-05-21 20:40:00,94082.462,94015.0565,94486.89499999996,SL,5625.0
2026-05-21 21:00:00,94276.468,94438.671,93303.24999999994,Pending,5625.0
2026-05-21 22:15:00,94080.612,94236.6635,93144.30299999999,SL,5600.0
2026-05-21 23:15:00,93843.073,93784.94950000002,94191.81399999993,SL,5575.0
2026-05-22 00:20:00,94140.948,94259.7175,93428.33100000003,SL,5550.0
2026-05-22 01:35:00,94258.777,94346.1525,93734.52400000003,TP,5675.0
2026-05-22 02:45:00,94202.298,94261.1875,93848.96099999997,TP,5800.0
2026-05-22 03:00:00,94019.179,93988.52900000001,94203.07899999997,SL,5775.0
2026-05-22 03:35:00,94241.729,94333.2885,93692.37200000008,TP,5900.0
2026-05-22 04:30:00,94260.955,94325.986,93870.76899999999,Pending,5900.0
2026-05-22 07:35:00,94113.634,94209.18400000001,93540.33399999999,TP,6025.0
2026-05-22 10:20:00,93925.942,94032.3535,93287.47299999998,SL,6000.0
2026-05-22 14:20:00,94088.153,94254.49,93090.13100000001,TP,6125.0
2026-05-22 15:05:00,94110.997,94196.2745,93599.33200000002,TP,6250.0
2026-05-22 16:35:00,93652.452,93601.769,93956.55000000003,SL,6225.0
2026-05-22 17:15:00,94043.525,94217.16949999999,93001.65800000002,TP,6350.0
2026-05-22 18:30:00,93877.859,94009.5345,93087.80600000001,TP,6475.0
2026-05-22 18:55:00,93745.244,93696.4015,94038.299,SL,6450.0
2026-05-22 19:45:00,94002.128,94068.43549999999,93604.28300000002,Pending,6450.0
2026-05-23 00:05:00,93532.361,93834.36550000001,91720.33399999994,Pending,6450.0
2026-05-23 00:30:00,93318.299,93232.47649999999,93833.23400000005,SL,6425.0
