Occurrence,Entry,Stop_Loss,Take_Profit,Result,Balance
2026-03-29 01:40:00,105.1221,105.73997,102.03275000000002,SL,975.0
2026-03-29 03:05:00,104.1358,104.78436,100.89299999999999,TP,1100.0
2026-04-02 09:15:00,105.7935,106.65138999999999,101.50405,Pending,1100.0
2026-04-02 23:10:00,104.4833,104.91186,102.34049999999998,SL,1075.0
2026-04-03 14:15:00,103.7514,104.27852000000001,101.11579999999995,Pending,1075.0
2026-04-05 17:40:00,90.6838,91.59537,86.12595000000002,SL,1050.0
2026-04-09 06:10:00,87.1842,87.80185000000002,84.09594999999995,SL,1025.0
2026-04-09 09:05:00,86.5209,86.91921,84.52934999999995,SL,1000.0
2026-04-09 10:15:00,86.1633,86.56106,84.17450000000005,TP,1125.0
2026-04-15 19:45:00,82.6982,82.95604,81.40899999999999,TP,1250.0
2026-04-18 15:20:00,83.8447,84.19284999999999,82.10395000000005,SL,1225.0
2026-04-30 09:15:00,99.5997,100.13924999999999,96.90195000000004,Pending,1225.0
2026-05-03 01:25:00,95.8223,96.25075,93.68005000000001,Pending,1225.0
2026-05-04 09:15:00,94.3518,94.76628,92.27940000000001,Pending,1225.0
2026-05-08 06:00:00,91.8128,92.18306,89.96149999999999,Pending,1225.0
2026-05-12 14:50:00,87.9688,88.4297,85.66430000000003,SL,1200.0
2026-05-12 16:10:00,87.0335,87.2964,85.719,SL,1175.0
2026-05-13 22:05:00,89.1703,89.52779999999998,87.38280000000006,SL,1150.0
2026-05-14 08:10:00,90.0463,90.56781000000001,87.43874999999997,SL,1125.0
2026-05-20 01:00:00,88.1656,88.72022,85.3925,TP,1250.0
2026-05-21 04:05:00,86.1832,86.43916999999999,84.90335000000005,SL,1225.0
