time,open,high,low,close,tick_volume,spread,real_volume
2023-07-28 00:00:00,0.67117,0.67123,0.67004,0.67031,1641,0,0
2023-07-28 00:30:00,0.67031,0.67043,0.66958,0.66975,1605,0,0
2023-07-28 01:00:00,0.66975,0.67048,0.66973,0.6703,1888,0,0
2023-07-28 01:30:00,0.6703,0.67079,0.6686,0.66884,2739,0,0
2023-07-28 02:00:00,0.66884,0.66925,0.66819,0.66922,1548,0,0
2023-07-28 02:30:00,0.66922,0.66928,0.66771,0.66853,1375,0,0
2023-07-28 03:00:00,0.66853,0.66918,0.66701,0.66784,2168,0,0
2023-07-28 03:30:00,0.66783,0.6687,0.66555,0.66657,5581,0,0
2023-07-28 04:00:00,0.66657,0.66671,0.66468,0.66554,3416,0,0
2023-07-28 04:30:00,0.66554,0.66603,0.66428,0.66517,1877,0,0
2023-07-28 05:00:00,0.66517,0.6659,0.66511,0.66579,1460,0,0
2023-07-28 05:30:00,0.66579,0.66705,0.66559,0.66703,2415,0,0
2023-07-28 06:00:00,0.66702,0.66703,0.66589,0.6659,2227,0,0
2023-07-28 06:30:00,0.6659,0.66617,0.66431,0.66437,2994,0,0
2023-07-28 07:00:00,0.66446,0.66463,0.66263,0.66269,3214,0,0
2023-07-28 07:30:00,0.66269,0.66373,0.66248,0.66279,2330,0,0
2023-07-28 08:00:00,0.66279,0.66402,0.66225,0.66374,2506,0,0
2023-07-28 08:30:00,0.66375,0.66446,0.66353,0.66424,1874,0,0
2023-07-28 09:00:00,0.66424,0.66481,0.66403,0.6646,1585,0,0
2023-07-28 09:30:00,0.6646,0.66573,0.6646,0.66539,1538,0,0
2023-07-28 10:00:00,0.66539,0.6656,0.66491,0.66549,1217,0,0
2023-07-28 10:30:00,0.66549,0.66585,0.66505,0.66579,1207,0,0
2023-07-28 11:00:00,0.66579,0.66763,0.66525,0.66763,1613,0,0
2023-07-28 11:30:00,0.66764,0.66766,0.66698,0.66704,1416,0,0
2023-07-28 12:00:00,0.66703,0.66749,0.66653,0.66723,1636,0,0
2023-07-28 12:30:00,0.66723,0.66853,0.66576,0.66643,3997,0,0
2023-07-28 13:00:00,0.66642,0.66657,0.66515,0.66605,2244,0,0
2023-07-28 13:30:00,0.66605,0.66616,0.665,0.66553,2692,0,0
2023-07-28 14:00:00,0.66558,0.66732,0.66546,0.66689,3155,0,0
2023-07-28 14:30:00,0.66689,0.66726,0.66624,0.66688,2075,0,0
2023-07-28 15:00:00,0.66688,0.66697,0.66589,0.6665,1662,0,0
2023-07-28 15:30:00,0.6665,0.66692,0.66625,0.66687,1468,0,0
2023-07-28 16:00:00,0.66687,0.66758,0.66676,0.6673,1339,0,0
2023-07-28 16:30:00,0.6673,0.66735,0.66621,0.66622,1047,0,0
