time,open,high,low,close,tick_volume,spread,real_volume
2023-07-28 00:00:00,1.63559,1.6395,1.63559,1.63937,5193,0,0
2023-07-28 01:00:00,1.63937,1.64191,1.6373199999999999,1.64187,7030,0,0
2023-07-28 02:00:00,1.6418599999999999,1.6444299999999998,1.6411,1.64276,5669,0,0
2023-07-28 03:00:00,1.64276,1.64839,1.6414,1.6467100000000001,9589,0,0
2023-07-28 04:00:00,1.6467100000000001,1.6507800000000001,1.64616,1.64959,8047,0,0
2023-07-28 05:00:00,1.64958,1.64964,1.64433,1.64696,7129,0,0
2023-07-28 06:00:00,1.6469399999999998,1.65262,1.6467800000000001,1.65125,7861,1,0
2023-07-28 07:00:00,1.65188,1.6549399999999999,1.6510500000000001,1.65231,8450,0,0
2023-07-28 08:00:00,1.6522999999999999,1.6538,1.64964,1.6498599999999999,6890,0,0
2023-07-28 09:00:00,1.64988,1.6507,1.6482999999999999,1.6491,5464,1,0
2023-07-28 10:00:00,1.6491,1.6520899999999998,1.6489500000000001,1.65116,4756,1,0
2023-07-28 11:00:00,1.65116,1.65262,1.6492,1.65038,5782,0,0
2023-07-28 12:00:00,1.65041,1.653,1.64893,1.6519,8370,0,0
2023-07-28 13:00:00,1.6519,1.6551,1.6503100000000002,1.65468,8309,0,0
2023-07-28 14:00:00,1.65454,1.6562299999999999,1.65441,1.65476,8844,0,0
2023-07-28 15:00:00,1.65476,1.6563400000000001,1.65419,1.6552,6356,0,0
2023-07-28 16:00:00,1.6551900000000002,1.65531,1.65309,1.65486,4444,1,0
2023-07-28 17:00:00,1.6548699999999998,1.65764,1.65481,1.6565699999999999,3995,1,0
2023-07-28 18:00:00,1.6565699999999999,1.65757,1.65558,1.6574,3698,0,0
2023-07-28 19:00:00,1.6574,1.65788,1.6562999999999999,1.65687,3478,0,0
2023-07-28 20:00:00,1.65687,1.65777,1.65626,1.6572200000000001,1601,5,0
2023-07-30 21:00:00,1.6528800000000001,1.65665,1.6528800000000001,1.65629,668,4,0
2023-07-30 22:00:00,1.65601,1.65707,1.65591,1.65664,1720,8,0
2023-07-30 23:00:00,1.65664,1.65674,1.6543299999999999,1.65526,2627,7,0
2023-07-31 00:00:00,1.65527,1.65554,1.65294,1.65312,4022,2,0
2023-07-31 01:00:00,1.65307,1.65486,1.65057,1.65271,6704,0,0
2023-07-31 02:00:00,1.65271,1.65296,1.6490200000000002,1.64953,6268,1,0
2023-07-31 03:00:00,1.64953,1.65065,1.64889,1.64944,4983,2,0
2023-07-31 04:00:00,1.64943,1.65028,1.64847,1.64872,4255,0,0
2023-07-31 05:00:00,1.64872,1.64984,1.64723,1.64819,4850,1,0
2023-07-31 06:00:00,1.64819,1.6482299999999999,1.64352,1.64577,6168,0,0
2023-07-31 07:00:00,1.64575,1.64797,1.64557,1.6470799999999999,7712,1,0
2023-07-31 08:00:00,1.6470799999999999,1.64863,1.6463100000000002,1.64845,6488,0,0
2023-07-31 09:00:00,1.64845,1.6486399999999999,1.6461299999999999,1.64659,4946,0,0
2023-07-31 10:00:00,1.64657,1.64772,1.6448399999999999,1.64543,4638,0,0
2023-07-31 11:00:00,1.64541,1.64571,1.6432799999999999,1.64363,4347,0,0
2023-07-31 12:00:00,1.6436199999999999,1.64408,1.64214,1.6430099999999999,5205,2,0
2023-07-31 13:00:00,1.6430099999999999,1.64422,1.6420599999999999,1.64311,7528,0,0
2023-07-31 14:00:00,1.64309,1.64424,1.63588,1.6362,8705,0,0
2023-07-31 15:00:00,1.6362,1.63792,1.6356600000000001,1.6373799999999998,6485,0,0
2023-07-31 16:00:00,1.63739,1.63754,1.63545,1.6368200000000002,3711,0,0
2023-07-31 17:00:00,1.6368200000000002,1.6370200000000001,1.6354899999999999,1.63568,2682,1,0
2023-07-31 18:00:00,1.63568,1.6374300000000002,1.6353499999999999,1.6372200000000001,3669,2,0
2023-07-31 19:00:00,1.6372200000000001,1.63765,1.63659,1.63696,3737,0,0
2023-07-31 20:00:00,1.63696,1.63707,1.63604,1.6361599999999998,1461,2,0
2023-07-31 21:00:00,1.63432,1.63727,1.63339,1.63679,767,61,0
2023-07-31 22:00:00,1.63689,1.63751,1.6364800000000002,1.63741,1004,0,0
2023-07-31 23:00:00,1.63741,1.63767,1.6369500000000001,1.63734,1432,0,0
2023-08-01 00:00:00,1.63735,1.63744,1.6359599999999999,1.6368,3651,0,0
2023-08-01 01:00:00,1.6368,1.63913,1.63606,1.63837,5301,0,0
2023-08-01 02:00:00,1.63838,1.6417199999999998,1.63776,1.6413799999999998,4493,0,0
2023-08-01 03:00:00,1.6413799999999998,1.64162,1.64015,1.64127,3678,5,0
2023-08-01 04:00:00,1.64128,1.64996,1.6366,1.64634,5562,0,0
