time,open,high,low,close,tick_volume,spread,real_volume
2023-07-28 00:00:00,11.17947,11.18442,11.17072,11.17964,4566,647,0
2023-07-28 00:30:00,11.17963,11.18647,11.17665,11.18336,3185,647,0
2023-07-28 01:00:00,11.18343,11.18481,11.16985,11.17154,9428,647,0
2023-07-28 01:30:00,11.17194,11.1773,11.16692,11.17642,6869,647,0
2023-07-28 02:00:00,11.17643,11.17975,11.17166,11.17214,9051,647,0
2023-07-28 02:30:00,11.17248,11.18003,11.16893,11.16893,4940,647,0
2023-07-28 03:00:00,11.16893,11.17435,11.1662,11.17176,4488,647,0
2023-07-28 03:30:00,11.17173,11.18689,11.15459,11.162420000000001,8719,647,0
2023-07-28 04:00:00,11.16245,11.20129,11.16083,11.19695,9983,647,0
2023-07-28 04:30:00,11.19676,11.20162,11.18993,11.19929,7403,647,0
2023-07-28 05:00:00,11.19937,11.20475,11.18959,11.19789,4099,647,0
2023-07-28 05:30:00,11.19789,11.20169,11.15101,11.16269,8458,647,0
2023-07-28 06:00:00,11.16549,11.1841,11.15552,11.18221,4593,202,0
2023-07-28 06:30:00,11.18221,11.1913,11.17119,11.19056,4020,202,0
2023-07-28 07:00:00,11.19157,11.19848,11.16549,11.18355,6165,202,0
2023-07-28 07:30:00,11.18364,11.20444,11.18068,11.19759,3151,202,0
2023-07-28 08:00:00,11.19759,11.20505,11.18571,11.19582,4446,203,0
2023-07-28 08:30:00,11.19557,11.19559,11.18168,11.18832,4255,204,0
2023-07-28 09:00:00,11.18832,11.19059,11.16692,11.16952,1975,204,0
2023-07-28 09:30:00,11.16972,11.17191,11.15768,11.16407,3945,204,0
2023-07-28 10:00:00,11.16392,11.19529,11.16139,11.19462,3372,204,0
2023-07-28 10:30:00,11.19457,11.20969,11.1917,11.20619,2958,204,0
2023-07-28 11:00:00,11.20659,11.2103,11.17688,11.18043,3004,193,0
2023-07-28 11:30:00,11.1804,11.18476,11.15959,11.16064,2051,193,0
2023-07-28 12:00:00,11.16097,11.19109,11.16097,11.17629,2442,193,0
2023-07-28 12:30:00,11.17629,11.19751,11.17369,11.18938,4450,193,0
2023-07-28 13:00:00,11.18948,11.20408,11.18872,11.19634,4527,193,0
2023-07-28 13:30:00,11.19643,11.21986,11.19586,11.20643,3809,193,0
2023-07-28 14:00:00,11.20643,11.21429,11.18809,11.21049,4188,193,0
2023-07-28 14:30:00,11.21039,11.221260000000001,11.19793,11.22119,3012,193,0
2023-07-28 15:00:00,11.22114,11.23165,11.20765,11.21018,2781,193,0
2023-07-28 15:30:00,11.21038,11.21947,11.20661,11.21569,2619,193,0
2023-07-28 16:00:00,11.21609,11.21858,11.21119,11.21453,3095,331,0
2023-07-28 16:30:00,11.2144,11.21715,11.21155,11.21323,1152,331,0
2023-07-28 17:00:00,11.2131,11.21528,11.21263,11.21412,1244,331,0
2023-07-28 17:30:00,11.21411,11.23147,11.21398,11.22292,2435,331,0
2023-07-28 18:00:00,11.22298,11.23012,11.22253,11.22689,917,331,0
2023-07-28 18:30:00,11.22719,11.23151,11.22484,11.22749,1114,331,0
2023-07-28 19:00:00,11.22789,11.23743,11.22739,11.23554,1470,331,0
2023-07-28 19:30:00,11.23548,11.23751,11.23389,11.23464,770,331,0
2023-07-28 20:00:00,11.23464,11.24445,11.22987,11.23593,684,331,0
2023-07-28 20:30:00,11.23624,11.24289,11.22424,11.23489,509,356,0
2023-07-30 21:00:00,11.1504,11.15065,11.1467,11.14942,50,13910,0
2023-07-30 21:30:00,11.14948,11.2055,11.1474,11.2055,57,4900,0
2023-07-30 22:00:00,11.2055,11.2394,11.19089,11.2323,360,781,0
2023-07-30 22:30:00,11.2323,11.24,11.2323,11.2365,26,701,0
2023-07-30 23:00:00,11.2365,11.2365,11.2353,11.2353,30,789,0
2023-07-30 23:30:00,11.2353,11.2353,11.2304,11.23454,863,700,0
2023-07-31 00:00:00,11.23459,11.24064,11.23205,11.23862,3754,700,0
2023-07-31 00:30:00,11.23859,11.2415,11.23638,11.2387,3994,700,0
2023-07-31 01:00:00,11.23914,11.24052,11.23099,11.23249,3831,700,0
2023-07-31 01:30:00,11.23252,11.23427,11.22625,11.23087,2921,700,0
2023-07-31 02:00:00,11.23088,11.24014,11.22977,11.236509999999999,4681,700,0
2023-07-31 02:30:00,11.23647,11.2389,11.23415,11.23604,4265,700,0
2023-07-31 03:00:00,11.23588,11.24205,11.23276,11.2345,4421,700,0
2023-07-31 03:30:00,11.2345,11.23944,11.23394,11.23757,4151,700,0
2023-07-31 04:00:00,11.23767,11.24082,11.23502,11.23751,4880,700,0
2023-07-31 04:30:00,11.23756,11.23945,11.23522,11.23802,8220,700,0
2023-07-31 05:00:00,11.23812,11.23986,11.22716,11.2313,9558,700,0
2023-07-31 05:30:00,11.23131,11.2372,11.22944,11.23,11101,700,0
2023-07-31 06:00:00,11.23005,11.2357,11.21915,11.22962,4197,204,0
2023-07-31 06:30:00,11.22969,11.24037,11.20776,11.23599,4206,204,0
2023-07-31 07:00:00,11.23599,11.24096,11.20982,11.21042,5256,204,0
2023-07-31 07:30:00,11.21069,11.2119,11.19664,11.2,2617,204,0
2023-07-31 08:00:00,11.1995,11.2621,11.1984,11.22854,4216,206,0
2023-07-31 08:30:00,11.22519,11.22712,11.21118,11.21194,2344,206,0
2023-07-31 09:00:00,11.21219,11.22054,11.2048,11.2067,2362,206,0
2023-07-31 09:30:00,11.2067,11.21096,11.18429,11.19222,3099,206,0
2023-07-31 10:00:00,11.19222,11.20149,11.17636,11.1853,2444,206,0
2023-07-31 10:30:00,11.18591,11.19428,11.17264,11.1798,2463,206,0
2023-07-31 11:00:00,11.1798,11.17998,11.16651,11.16742,1794,194,0
2023-07-31 11:30:00,11.16737,11.1817,11.1633,11.17522,1990,194,0
2023-07-31 12:00:00,11.17457,11.17985,11.15547,11.15645,3418,194,0
2023-07-31 12:30:00,11.15655,11.16215,11.14492,11.15271,2982,194,0
2023-07-31 13:00:00,11.1527,11.18096,11.14792,11.17326,3172,194,0
2023-07-31 13:30:00,11.17325,11.17874,11.15154,11.15838,3732,194,0
2023-07-31 14:00:00,11.15855,11.18607,11.15323,11.1635,3732,194,0
2023-07-31 14:30:00,11.1634,11.17617,11.14753,11.1543,4409,194,0
2023-07-31 15:00:00,11.1543,11.15536,11.12351,11.13321,2976,194,0
2023-07-31 15:30:00,11.13316,11.14487,11.13137,11.1418,2122,194,0
2023-07-31 16:00:00,11.1418,11.14231,11.13676,11.13959,983,245,0
2023-07-31 16:30:00,11.13958,11.14852,11.13847,11.14727,1511,326,0
2023-07-31 17:00:00,11.1472,11.14727,11.14046,11.14216,5682,326,0
2023-07-31 17:30:00,11.14156,11.1435,11.13944,11.14143,1810,326,0
2023-07-31 18:00:00,11.14134,11.14643,11.14075,11.14221,2567,326,0
2023-07-31 18:30:00,11.1423,11.14504,11.14032,11.14163,1758,326,0
2023-07-31 19:00:00,11.14174,11.14457,11.13853,11.14039,2511,326,0
2023-07-31 19:30:00,11.14051,11.14448,11.13983,11.14209,2173,326,0
2023-07-31 20:00:00,11.14209,11.1444,11.1382,11.1411,1413,326,0
2023-07-31 20:30:00,11.1411,11.14209,11.12972,11.13669,934,326,0
2023-07-31 21:00:00,11.13649,11.13649,11.11389,11.12011,38,1123,0
2023-07-31 21:30:00,11.12016,11.12179,11.11984,11.12154,23,5213,0
2023-07-31 22:00:00,11.12154,11.1438,11.12154,11.13412,1103,595,0
2023-07-31 22:30:00,11.13413,11.1392,11.13268,11.1369,683,601,0
2023-07-31 23:00:00,11.1369,11.1404,11.1334,11.13484,493,594,0
2023-07-31 23:30:00,11.13484,11.13996,11.1337,11.13713,1026,594,0
2023-08-01 00:00:00,11.13703,11.13989,11.12333,11.12713,2114,594,0
2023-08-01 00:30:00,11.12703,11.1319,11.12628,11.1293,5888,594,0
2023-08-01 01:00:00,11.1292,11.1424,11.12843,11.14227,8757,594,0
2023-08-01 01:30:00,11.14227,11.14518,11.13438,11.14478,6267,594,0
2023-08-01 02:00:00,11.14463,11.15014,11.1375,11.14663,8498,594,0
2023-08-01 02:30:00,11.14673,11.15211,11.13929,11.14514,6238,594,0
2023-08-01 03:00:00,11.14519,11.15213,11.14087,11.15036,6067,594,0
2023-08-01 03:30:00,11.15036,11.15067,11.14475,11.14742,8172,594,0
2023-08-01 04:00:00,11.14739,11.15213,11.13909,11.145,9129,594,0
2023-08-01 04:30:00,11.145,11.16123,11.139,11.15017,8052,594,0
2023-08-01 05:00:00,11.1512,11.1579,11.14781,11.1545,8833,594,0
2023-08-01 05:30:00,11.15432,11.15582,11.13251,11.1485,7319,594,0
2023-08-01 06:00:00,11.14845,11.15336,11.14534,11.1498,3002,206,0
2023-08-01 06:30:00,11.1498,11.16328,11.1394,11.1619,3734,206,0
2023-08-01 07:00:00,11.162,11.1634,11.1444,11.15878,4802,206,0
2023-08-01 07:30:00,11.15879,11.2028,11.15848,11.2027,4258,206,0
2023-08-01 08:00:00,11.2026,11.2027,11.1663,11.18384,3726,206,0
2023-08-01 08:30:00,11.18375,11.20465,11.18375,11.18752,3447,206,0
2023-08-01 09:00:00,11.18772,11.19725,11.1827,11.19421,3644,206,0
2023-08-01 09:30:00,11.1941,11.20046,11.18564,11.19027,2507,206,0
2023-08-01 10:00:00,11.19027,11.2025,11.18764,11.19857,2288,206,0
2023-08-01 10:30:00,11.19867,11.22077,11.19549,11.19713,2922,206,0
2023-08-01 11:00:00,11.19706,11.22154,11.19706,11.19776,2219,194,0
2023-08-01 11:30:00,11.19766,11.20865,11.1879,11.1929,2199,194,0
2023-08-01 12:00:00,11.1931,11.2304,11.1921,11.2203,4074,194,0
2023-08-01 12:30:00,11.2205,11.2236,11.20638,11.21358,3256,194,0
2023-08-01 13:00:00,11.2137,11.22223,11.2016,11.2018,5096,194,0
2023-08-01 13:30:00,11.2015,11.20607,11.1662,11.17549,4831,194,0
2023-08-01 14:00:00,11.15679,11.21152,11.15549,11.205,6201,194,0
2023-08-01 14:30:00,11.2053,11.20936,11.18577,11.18722,5138,194,0
2023-08-01 15:00:00,11.18722,11.21151,11.18328,11.21048,4961,194,0
2023-08-01 15:30:00,11.21061,11.219,11.20633,11.2137,2893,194,0
2023-08-01 16:00:00,11.2136,11.22163,11.21004,11.21802,2903,195,0
2023-08-01 16:30:00,11.21799,11.21917,11.20944,11.21422,3770,326,0
2023-08-01 17:00:00,11.21427,11.22033,11.21287,11.2148,2065,326,0
2023-08-01 17:30:00,11.21481,11.21862,11.21237,11.21527,2229,326,0
2023-08-01 18:00:00,11.21553,11.2163,11.20971,11.21589,1015,326,0
2023-08-01 18:30:00,11.21589,11.21722,11.21427,11.21527,571,326,0
2023-08-01 19:00:00,11.21522,11.21683,11.20669,11.21251,3138,326,0
2023-08-01 19:30:00,11.21244,11.21522,11.20888,11.21022,1976,326,0
2023-08-01 20:00:00,11.21032,11.21177,11.20797,11.21177,1100,326,0
2023-08-01 20:30:00,11.21177,11.21199,11.19954,11.20219,2627,326,0
2023-08-01 21:00:00,11.19748,11.19748,11.15481,11.17014,12,1123,0
2023-08-01 21:30:00,11.17244,11.17244,11.14538,11.14638,15,5213,0
2023-08-01 22:00:00,11.14638,11.1979,11.11724,11.1834,1178,716,0
2023-08-01 22:30:00,11.1834,11.1998,11.17759,11.1998,1084,717,0
2023-08-01 23:00:00,11.1998,11.2022,11.181,11.1931,3829,717,0
2023-08-01 23:30:00,11.1932,11.198,11.18851,11.1926,6650,716,0
2023-08-02 00:00:00,11.1927,11.20307,11.18247,11.18477,10090,716,0
2023-08-02 00:30:00,11.18467,11.20453,11.18227,11.19784,7422,716,0
2023-08-02 01:00:00,11.19809,11.19894,11.19182,11.1923,10343,716,0
2023-08-02 01:30:00,11.19224,11.19405,11.17088,11.17729,8861,716,0
2023-08-02 02:00:00,11.17739,11.19247,11.17657,11.19193,10291,716,0
2023-08-02 02:30:00,11.19203,11.19512,11.18807,11.19387,6666,716,0
2023-08-02 03:00:00,11.19387,11.22237,11.19344,11.2169,3926,716,0
2023-08-02 03:30:00,11.21698,11.21729,11.20642,11.21123,3463,716,0
2023-08-02 04:00:00,11.2114,11.21418,11.20608,11.21057,6048,716,0
2023-08-02 04:30:00,11.21052,11.22147,11.20967,11.21932,5065,716,0
2023-08-02 05:00:00,11.21942,11.21961,11.20911,11.21016,5123,716,0
2023-08-02 05:30:00,11.21021,11.22372,11.20496,11.21692,7625,716,0
2023-08-02 06:00:00,11.21677,11.22792,11.21592,11.22482,4643,206,0
2023-08-02 06:30:00,11.22505,11.22527,11.20575,11.21557,2490,206,0
2023-08-02 07:00:00,11.21558,11.22682,11.20315,11.21394,2986,206,0
2023-08-02 07:30:00,11.21429,11.221260000000001,11.2025,11.221260000000001,2539,206,0
2023-08-02 08:00:00,11.22148,11.22695,11.2051,11.2161,4932,208,0
2023-08-02 08:30:00,11.216,11.22523,11.1926,11.1958,3793,208,0
2023-08-02 09:00:00,11.1958,11.20241,11.16983,11.17542,3325,208,0
2023-08-02 09:30:00,11.17542,11.18399,11.15922,11.15922,3321,208,0
2023-08-02 10:00:00,11.15928,11.17474,11.14927,11.1626,2519,208,0
2023-08-02 10:30:00,11.16249,11.17781,11.14304,11.14304,2746,208,0
