time,Open,High,Low,Close,Volume,spread,Volume
2025-10-27 10:30:00,1.3344,1.33465,1.33414,1.33441,832,3,0
2025-10-27 10:45:00,1.33441,1.33477,1.33429,1.33446,878,3,0
2025-10-27 11:00:00,1.33446,1.33466,1.3342,1.3343099999999999,741,3,0
2025-10-27 11:15:00,1.3343099999999999,1.33462,1.33379,1.33411,862,3,0
2025-10-27 11:30:00,1.33411,1.33456,1.33372,1.3343099999999999,1191,3,0
2025-10-27 11:45:00,1.3343099999999999,1.3353,1.33395,1.33476,1100,3,0
2025-10-27 12:00:00,1.33477,1.33518,1.33452,1.33479,1307,3,0
2025-10-27 12:15:00,1.33479,1.33508,1.33425,1.33425,1183,3,0
2025-10-27 12:30:00,1.3342399999999999,1.33466,1.33407,1.33452,1067,3,0
2025-10-27 12:45:00,1.3345099999999999,1.33479,1.33436,1.33478,919,3,0
2025-10-27 13:00:00,1.33478,1.3351600000000001,1.3345,1.33465,849,3,0
2025-10-27 13:15:00,1.33465,1.33471,1.33406,1.33412,1122,3,0
2025-10-27 13:30:00,1.33412,1.33427,1.3326500000000001,1.33314,1774,3,0
2025-10-27 13:45:00,1.33314,1.3336700000000001,1.33253,1.33346,1842,3,0
2025-10-27 14:00:00,1.33346,1.33358,1.33295,1.33325,1898,3,0
2025-10-27 14:15:00,1.33325,1.3334,1.33262,1.33323,1534,3,0
2025-10-27 14:30:00,1.33324,1.3332899999999999,1.33279,1.3330899999999999,1409,3,0
2025-10-27 14:45:00,1.3330899999999999,1.33366,1.33274,1.33308,1293,3,0
2025-10-27 15:00:00,1.33308,1.3331,1.33175,1.3321399999999999,1745,3,0
2025-10-27 15:15:00,1.3321399999999999,1.33273,1.33193,1.3326,1013,3,0
2025-10-27 15:30:00,1.33261,1.33315,1.33252,1.33311,1104,3,0
2025-10-27 15:45:00,1.3330899999999999,1.33325,1.3323,1.33289,1357,2,0
2025-10-27 16:00:00,1.33289,1.33307,1.33232,1.3327499999999999,1322,3,0
2025-10-27 16:15:00,1.33276,1.3330899999999999,1.33253,1.33305,737,4,0
2025-10-27 16:30:00,1.33305,1.33338,1.33303,1.33315,759,4,0
2025-10-27 16:45:00,1.33316,1.3335,1.33301,1.33348,670,4,0
2025-10-27 17:00:00,1.33347,1.3338999999999999,1.33346,1.3336700000000001,842,4,0
2025-10-27 17:15:00,1.3336700000000001,1.33368,1.33323,1.33347,773,4,0
2025-10-27 17:30:00,1.33348,1.33373,1.33348,1.33354,629,4,0
2025-10-27 17:45:00,1.33354,1.33359,1.33328,1.3333599999999999,672,4,0
2025-10-27 18:00:00,1.33337,1.33341,1.33304,1.33322,494,4,0
2025-10-27 18:15:00,1.33322,1.3333,1.3324500000000001,1.33255,553,4,0
2025-10-27 18:30:00,1.33256,1.33338,1.33252,1.33324,778,4,0
2025-10-27 18:45:00,1.33324,1.3338700000000001,1.33313,1.33377,1135,4,0
2025-10-27 19:00:00,1.33377,1.33385,1.33334,1.33345,635,3,0
2025-10-27 19:15:00,1.33345,1.33345,1.33286,1.33293,501,3,0
2025-10-27 19:30:00,1.33294,1.33327,1.33287,1.33305,657,4,0
2025-10-27 19:45:00,1.33304,1.33374,1.33298,1.33348,681,4,0
2025-10-27 20:00:00,1.33348,1.33376,1.33323,1.33344,489,4,0
2025-10-27 20:15:00,1.33344,1.33381,1.33341,1.33379,189,4,0
2025-10-27 20:30:00,1.33379,1.33379,1.33356,1.33376,174,4,0
2025-10-27 20:45:00,1.33375,1.33386,1.33338,1.33353,429,4,0
2025-10-27 21:00:00,1.33353,1.33361,1.33258,1.33358,121,13,0
2025-10-27 21:15:00,1.33358,1.3336700000000001,1.33348,1.3336299999999999,74,18,0
2025-10-27 21:30:00,1.33362,1.33374,1.33357,1.33371,2669,17,0
2025-10-27 21:45:00,1.3336999999999999,1.33376,1.33359,1.3336299999999999,1142,15,0
2025-10-27 22:00:00,1.33366,1.33391,1.33357,1.33361,1435,5,0
2025-10-27 22:15:00,1.33362,1.33377,1.33358,1.33368,521,5,0
2025-10-27 22:30:00,1.33368,1.33379,1.3336299999999999,1.33369,289,5,0
2025-10-27 22:45:00,1.33369,1.33399,1.3336700000000001,1.33391,231,5,0
2025-10-27 23:00:00,1.33392,1.33401,1.33383,1.33386,202,5,0
2025-10-27 23:15:00,1.33386,1.33425,1.33386,1.33422,258,5,0
2025-10-27 23:30:00,1.3342100000000001,1.3343099999999999,1.33408,1.33426,266,5,0
2025-10-27 23:45:00,1.33427,1.33445,1.33398,1.33403,338,5,0
2025-10-28 00:00:00,1.33403,1.33443,1.3336700000000001,1.33443,527,5,0
2025-10-28 00:15:00,1.33442,1.33496,1.33438,1.33477,441,5,0
2025-10-28 00:30:00,1.33478,1.33538,1.33477,1.3351600000000001,624,5,0
2025-10-28 00:45:00,1.3351600000000001,1.33529,1.33494,1.33498,718,5,0
2025-10-28 01:00:00,1.33499,1.33563,1.33484,1.3356,933,5,0
2025-10-28 01:15:00,1.3356,1.33579,1.33474,1.33478,1124,5,0
2025-10-28 01:30:00,1.33477,1.33529,1.33473,1.3352,910,5,0
2025-10-28 01:45:00,1.33521,1.33532,1.33494,1.3352,631,5,0
2025-10-28 02:00:00,1.3352,1.3358400000000001,1.3352,1.33571,919,5,0
2025-10-28 02:15:00,1.33571,1.33579,1.33536,1.33557,749,5,0
2025-10-28 02:30:00,1.33556,1.33556,1.3351,1.33531,868,5,0
2025-10-28 02:45:00,1.3353,1.33531,1.3348499999999999,1.33488,985,5,0
2025-10-28 03:00:00,1.33486,1.33535,1.33484,1.33509,545,5,0
2025-10-28 03:15:00,1.33508,1.3353,1.33493,1.33525,579,5,0
2025-10-28 03:30:00,1.33526,1.33531,1.33491,1.33513,402,5,0
2025-10-28 03:45:00,1.33513,1.33575,1.3351199999999999,1.33557,791,5,0
2025-10-28 04:00:00,1.33557,1.3364099999999999,1.33549,1.3363800000000001,639,5,0
2025-10-28 04:15:00,1.33639,1.3366799999999999,1.33609,1.33616,804,5,0
2025-10-28 04:30:00,1.33616,1.33649,1.33595,1.3363,573,5,0
2025-10-28 04:45:00,1.3363,1.3366500000000001,1.3363,1.33662,880,5,0
2025-10-28 05:00:00,1.33662,1.33695,1.33649,1.33671,821,5,0
2025-10-28 05:15:00,1.3367,1.33693,1.3360400000000001,1.3366799999999999,840,4,0
2025-10-28 05:30:00,1.33669,1.3367200000000001,1.3361100000000001,1.33632,779,5,0
2025-10-28 05:45:00,1.33632,1.33652,1.33606,1.33619,642,5,0
2025-10-28 06:00:00,1.3362,1.33644,1.33601,1.33601,723,3,0
2025-10-28 06:15:00,1.33601,1.3367,1.33598,1.33652,810,3,0
2025-10-28 06:30:00,1.33653,1.33663,1.33552,1.33575,781,3,0
2025-10-28 06:45:00,1.33575,1.33594,1.33522,1.33524,813,3,0
2025-10-28 07:00:00,1.33522,1.33527,1.33439,1.33521,1596,3,0
2025-10-28 07:15:00,1.33521,1.33523,1.33487,1.33496,973,3,0
2025-10-28 07:30:00,1.33496,1.335,1.3342100000000001,1.3345799999999999,1033,3,0
2025-10-28 07:45:00,1.3345799999999999,1.33459,1.33315,1.33362,1255,3,0
2025-10-28 08:00:00,1.33361,1.33381,1.33247,1.3326799999999999,1740,3,0
2025-10-28 08:15:00,1.33269,1.33328,1.33205,1.3321100000000001,1426,3,0
2025-10-28 08:30:00,1.3321100000000001,1.33296,1.33051,1.3306499999999999,2343,3,0
2025-10-28 08:45:00,1.33067,1.33107,1.33009,1.33076,1747,3,0
2025-10-28 09:00:00,1.33075,1.33091,1.33027,1.33047,1494,3,0
2025-10-28 09:15:00,1.33047,1.33095,1.33005,1.33045,1168,3,0
2025-10-28 09:30:00,1.33044,1.33185,1.33044,1.33182,988,3,0
2025-10-28 09:45:00,1.33182,1.33224,1.3312599999999999,1.33172,1028,3,0
2025-10-28 10:00:00,1.33172,1.33206,1.33115,1.3318699999999999,1122,3,0
2025-10-28 10:15:00,1.3318699999999999,1.33259,1.33173,1.33208,1079,3,0
2025-10-28 10:30:00,1.3320699999999999,1.33255,1.33155,1.33243,1146,3,0
2025-10-28 10:45:00,1.33243,1.33286,1.33199,1.33251,1226,3,0
2025-10-28 11:00:00,1.33252,1.33256,1.33134,1.3314,947,1,0
2025-10-28 11:15:00,1.33139,1.33197,1.33074,1.33076,1287,3,0
2025-10-28 11:30:00,1.33076,1.33111,1.3305799999999999,1.3306,1060,3,0
2025-10-28 11:45:00,1.33056,1.3308499999999999,1.33041,1.33076,751,3,0
2025-10-28 12:00:00,1.33086,1.33136,1.3299400000000001,1.33006,1452,3,0
2025-10-28 12:15:00,1.33006,1.33057,1.32955,1.32999,1322,3,0
2025-10-28 12:30:00,1.33,1.3303,1.32915,1.32965,1566,3,0
2025-10-28 12:45:00,1.32965,1.3298,1.32797,1.32842,2022,3,0
2025-10-28 13:00:00,1.32842,1.32851,1.32691,1.32702,1554,3,0
2025-10-28 13:15:00,1.32702,1.32713,1.32612,1.32666,1349,3,0
2025-10-28 13:30:00,1.32666,1.32667,1.32547,1.32572,1959,3,0
2025-10-28 13:45:00,1.32572,1.32598,1.32474,1.32553,2142,3,0
2025-10-28 14:00:00,1.32553,1.3267,1.32541,1.32599,1830,3,0
2025-10-28 14:15:00,1.32593,1.32764,1.3259,1.32635,1974,3,0
2025-10-28 14:30:00,1.32635,1.32736,1.3259699999999999,1.32696,1540,3,0
2025-10-28 14:45:00,1.32696,1.32785,1.32648,1.32765,1394,3,0
2025-10-28 15:00:00,1.32765,1.3280699999999999,1.32714,1.32724,1457,3,0
2025-10-28 15:15:00,1.32725,1.3277999999999999,1.32715,1.32779,1126,3,0
2025-10-28 15:30:00,1.32779,1.32831,1.32779,1.3282,1159,3,0
2025-10-28 15:45:00,1.3282,1.3282,1.32674,1.32771,1733,3,0
2025-10-28 16:00:00,1.32771,1.3280699999999999,1.32741,1.3277,1512,3,0
2025-10-28 16:15:00,1.3277,1.32833,1.32744,1.3283,873,4,0
2025-10-28 16:30:00,1.3283,1.32862,1.3274599999999999,1.32794,2043,3,0
2025-10-28 16:45:00,1.32793,1.32911,1.3277700000000001,1.32895,1828,4,0
2025-10-28 17:00:00,1.32896,1.32898,1.32763,1.32791,1207,4,0
2025-10-28 17:15:00,1.32786,1.32831,1.32769,1.32772,929,4,0
2025-10-28 17:30:00,1.32773,1.32812,1.32758,1.32781,801,4,0
2025-10-28 17:45:00,1.32781,1.32792,1.32754,1.3277,755,4,0
2025-10-28 18:00:00,1.32769,1.32775,1.32738,1.32763,701,4,0
2025-10-28 18:15:00,1.32762,1.32774,1.3273,1.32731,573,3,0
2025-10-28 18:30:00,1.32731,1.32745,1.32697,1.32733,834,4,0
2025-10-28 18:45:00,1.32731,1.32827,1.3272599999999999,1.32795,867,4,0
2025-10-28 19:00:00,1.32796,1.32835,1.32796,1.32817,670,4,0
2025-10-28 19:15:00,1.32817,1.32837,1.3280699999999999,1.32808,729,4,0
2025-10-28 19:30:00,1.3280699999999999,1.3281800000000001,1.3279,1.32792,857,4,0
2025-10-28 19:45:00,1.32791,1.32796,1.32724,1.32727,1024,4,0
2025-10-28 20:00:00,1.32728,1.32778,1.3271899999999999,1.32774,337,4,0
2025-10-28 20:15:00,1.32775,1.3278699999999999,1.32721,1.32735,241,3,0
2025-10-28 20:30:00,1.32736,1.32775,1.32734,1.32775,387,4,0
2025-10-28 20:45:00,1.32775,1.32781,1.3269,1.3269199999999999,597,4,0
2025-10-28 21:00:00,1.3269,1.32713,1.3261,1.32672,190,49,0
2025-10-28 21:15:00,1.3266200000000001,1.32732,1.3266200000000001,1.32725,155,45,0
2025-10-28 21:30:00,1.3271899999999999,1.32736,1.3268499999999999,1.32731,143,47,0
2025-10-28 21:45:00,1.32731,1.32756,1.32684,1.32735,168,26,0
2025-10-28 22:00:00,1.32733,1.32752,1.32701,1.32736,1177,5,0
2025-10-28 22:15:00,1.32737,1.3274599999999999,1.32712,1.32734,651,5,0
2025-10-28 22:30:00,1.32734,1.32741,1.32706,1.3271600000000001,238,5,0
2025-10-28 22:45:00,1.3271600000000001,1.32725,1.32702,1.32715,205,5,0
2025-10-28 23:00:00,1.3271600000000001,1.3272300000000001,1.32704,1.32721,201,5,0
2025-10-28 23:15:00,1.3272,1.32733,1.32703,1.32704,173,5,0
2025-10-28 23:30:00,1.32703,1.3272300000000001,1.32702,1.32722,275,5,0
2025-10-28 23:45:00,1.32721,1.32783,1.32691,1.32783,477,5,0
2025-10-29 00:00:00,1.32782,1.32804,1.3276,1.32769,875,5,0
2025-10-29 00:15:00,1.3277,1.32793,1.32744,1.32786,772,5,0
2025-10-29 00:30:00,1.32786,1.32805,1.32739,1.32765,1763,5,0
2025-10-29 00:45:00,1.32766,1.32792,1.32675,1.32722,1571,5,0
2025-10-29 01:00:00,1.32721,1.32741,1.32706,1.32721,1462,5,0
2025-10-29 01:15:00,1.3272,1.3273,1.32653,1.32672,1011,5,0
2025-10-29 01:30:00,1.32672,1.32686,1.32635,1.3265500000000001,1238,5,0
2025-10-29 01:45:00,1.3265500000000001,1.32673,1.32634,1.32639,898,5,0
2025-10-29 02:00:00,1.32639,1.32678,1.3262800000000001,1.3266499999999999,901,5,0
2025-10-29 02:15:00,1.32664,1.3266499999999999,1.32606,1.32606,647,5,0
2025-10-29 02:30:00,1.32606,1.32606,1.3256700000000001,1.32578,786,5,0
2025-10-29 02:45:00,1.32578,1.32637,1.32578,1.32637,560,5,0
2025-10-29 03:00:00,1.32638,1.32641,1.32578,1.32579,556,5,0
2025-10-29 03:15:00,1.32579,1.3259,1.3256000000000001,1.3256000000000001,336,5,0
2025-10-29 03:30:00,1.32559,1.32565,1.3250600000000001,1.32521,683,5,0
2025-10-29 03:45:00,1.3252,1.32532,1.32505,1.32522,584,5,0
2025-10-29 04:00:00,1.32521,1.32544,1.32513,1.3253,910,5,0
2025-10-29 04:15:00,1.3253,1.32545,1.32518,1.32541,500,5,0
2025-10-29 04:30:00,1.32539,1.3254299999999999,1.3251,1.3252,407,5,0
2025-10-29 04:45:00,1.3252,1.32529,1.32491,1.3250899999999999,585,5,0
2025-10-29 05:00:00,1.3250899999999999,1.32511,1.324,1.3241800000000001,749,4,0
2025-10-29 05:15:00,1.32417,1.32423,1.32362,1.32369,875,5,0
2025-10-29 05:30:00,1.32368,1.32413,1.32356,1.3237700000000001,832,5,0
2025-10-29 05:45:00,1.32378,1.32402,1.32328,1.32349,605,5,0
2025-10-29 06:00:00,1.32349,1.3237700000000001,1.3229199999999999,1.32364,776,3,0
2025-10-29 06:15:00,1.32365,1.32389,1.32336,1.32355,478,3,0
2025-10-29 06:30:00,1.32354,1.3241,1.32354,1.32365,747,3,0
2025-10-29 06:45:00,1.32364,1.32364,1.32251,1.32267,705,3,0
2025-10-29 07:00:00,1.3226499999999999,1.32344,1.32221,1.32322,1677,3,0
2025-10-29 07:15:00,1.32322,1.32341,1.322,1.32247,1259,3,0
2025-10-29 07:30:00,1.32247,1.32297,1.3221,1.3228900000000001,1044,3,0
2025-10-29 07:45:00,1.32288,1.32294,1.32242,1.32281,1193,3,0
2025-10-29 08:00:00,1.32281,1.32294,1.3212,1.32125,1437,3,0
2025-10-29 08:15:00,1.32125,1.32205,1.32119,1.32173,1105,3,0
2025-10-29 08:30:00,1.3217400000000001,1.32195,1.3209,1.32145,1072,3,0
2025-10-29 08:45:00,1.32144,1.32162,1.32086,1.32088,1033,3,0
2025-10-29 09:00:00,1.32088,1.32088,1.31976,1.3201100000000001,1346,3,0
2025-10-29 09:15:00,1.3201100000000001,1.32097,1.31994,1.32092,1073,3,0
2025-10-29 09:30:00,1.32092,1.322,1.32081,1.32177,1120,3,0
2025-10-29 09:45:00,1.32177,1.32283,1.32175,1.32199,1298,3,0
2025-10-29 10:00:00,1.32199,1.32217,1.32172,1.3219400000000001,1086,3,0
2025-10-29 10:15:00,1.3219400000000001,1.32229,1.32179,1.32205,900,3,0
2025-10-29 10:30:00,1.32205,1.32223,1.32159,1.32181,1000,3,0
2025-10-29 10:45:00,1.32182,1.32203,1.32142,1.32182,839,3,0
2025-10-29 11:00:00,1.32182,1.3223500000000001,1.32165,1.32212,960,3,0
2025-10-29 11:15:00,1.32212,1.32217,1.32142,1.32176,1034,3,0
2025-10-29 11:30:00,1.32176,1.32246,1.3215,1.32224,1170,3,0
2025-10-29 11:45:00,1.32223,1.32248,1.3217400000000001,1.32176,1076,3,0
2025-10-29 12:00:00,1.32175,1.32212,1.32166,1.32178,1156,3,0
2025-10-29 12:15:00,1.32177,1.32195,1.32013,1.32046,1421,3,0
2025-10-29 12:30:00,1.32047,1.3207900000000001,1.32009,1.32035,1487,3,0
2025-10-29 12:45:00,1.32035,1.32055,1.31968,1.32036,1436,3,0
2025-10-29 13:00:00,1.32036,1.32157,1.31992,1.32145,1545,3,0
2025-10-29 13:15:00,1.32145,1.32242,1.32139,1.32155,1836,3,0
2025-10-29 13:30:00,1.32155,1.32213,1.3207900000000001,1.3208,1585,3,0
2025-10-29 13:45:00,1.3208,1.32097,1.31944,1.32062,2119,3,0
2025-10-29 14:00:00,1.32062,1.32123,1.3202,1.32114,2141,3,0
2025-10-29 14:15:00,1.3211300000000001,1.32224,1.32087,1.3216999999999999,1819,3,0
2025-10-29 14:30:00,1.3216999999999999,1.32206,1.32123,1.3213599999999999,1883,3,0
2025-10-29 14:45:00,1.32137,1.32273,1.3213599999999999,1.32273,1639,3,0
2025-10-29 15:00:00,1.32272,1.32337,1.3226499999999999,1.32271,1916,3,0
2025-10-29 15:15:00,1.32272,1.32343,1.3225500000000001,1.32301,1388,3,0
2025-10-29 15:30:00,1.32301,1.32397,1.323,1.3238699999999999,1265,3,0
2025-10-29 15:45:00,1.3238699999999999,1.3247200000000001,1.32356,1.32413,2624,3,0
2025-10-29 16:00:00,1.32413,1.32442,1.32376,1.32417,2126,3,0
2025-10-29 16:15:00,1.32416,1.32417,1.32348,1.3237999999999999,1270,4,0
2025-10-29 16:30:00,1.3237700000000001,1.3237700000000001,1.32306,1.3231600000000001,1102,4,0
2025-10-29 16:45:00,1.3231600000000001,1.32334,1.32266,1.32276,1330,4,0
2025-10-29 17:00:00,1.32275,1.32315,1.3225799999999999,1.32271,1017,4,0
2025-10-29 17:15:00,1.32273,1.32317,1.32229,1.32236,763,4,0
2025-10-29 17:30:00,1.32236,1.32236,1.32164,1.32207,1150,4,0
2025-10-29 17:45:00,1.32207,1.3228900000000001,1.32191,1.3223099999999999,1119,4,0
2025-10-29 18:00:00,1.32232,1.32281,1.32094,1.32101,4224,4,0
2025-10-29 18:15:00,1.321,1.32171,1.32067,1.32115,2111,4,0
2025-10-29 18:30:00,1.32114,1.32202,1.31397,1.31605,8549,4,0
2025-10-29 18:45:00,1.31606,1.31779,1.31485,1.31609,7266,4,0
2025-10-29 19:00:00,1.31609,1.31703,1.31452,1.3154,6163,4,0
2025-10-29 19:15:00,1.3154,1.3166,1.31494,1.31552,4998,3,0
2025-10-29 19:30:00,1.31552,1.31786,1.31515,1.31783,3228,3,0
2025-10-29 19:45:00,1.31782,1.3195000000000001,1.3178,1.31939,2389,4,0
2025-10-29 20:00:00,1.31939,1.31952,1.31806,1.3183799999999999,1452,3,0
2025-10-29 20:15:00,1.31837,1.31921,1.31837,1.31907,936,4,0
2025-10-29 20:30:00,1.31907,1.32008,1.31886,1.3195700000000001,1802,4,0
2025-10-29 20:45:00,1.3195700000000001,1.3195700000000001,1.31915,1.31931,2267,4,0
2025-10-29 21:00:00,1.31931,1.31966,1.3184,1.31847,229,23,0
2025-10-29 21:15:00,1.31847,1.31897,1.31822,1.31891,179,112,0
2025-10-29 21:30:00,1.31891,1.31925,1.31778,1.31841,812,19,0
2025-10-29 21:45:00,1.3184,1.31963,1.31837,1.31945,662,10,0
2025-10-29 22:00:00,1.31951,1.31961,1.31941,1.31959,718,5,0
2025-10-29 22:15:00,1.31959,1.3195999999999999,1.31939,1.3195000000000001,332,5,0
2025-10-29 22:30:00,1.3195000000000001,1.31969,1.31947,1.31967,184,5,0
2025-10-29 22:45:00,1.31966,1.31975,1.31922,1.31933,217,5,0
2025-10-29 23:00:00,1.31934,1.31955,1.31927,1.31939,324,5,0
2025-10-29 23:15:00,1.31939,1.31968,1.31939,1.31965,263,5,0
2025-10-29 23:30:00,1.31965,1.3198400000000001,1.3195700000000001,1.31966,196,5,0
2025-10-29 23:45:00,1.31966,1.31966,1.31916,1.31946,393,5,0
2025-10-30 00:00:00,1.31945,1.31954,1.31872,1.31937,1205,5,0
2025-10-30 00:15:00,1.31938,1.32053,1.31938,1.3204099999999999,1109,5,0
2025-10-30 00:30:00,1.3204,1.32049,1.32023,1.32038,830,5,0
2025-10-30 00:45:00,1.32039,1.32071,1.32027,1.32036,895,5,0
2025-10-30 01:00:00,1.32035,1.3207200000000001,1.32004,1.32022,981,5,0
2025-10-30 01:15:00,1.32022,1.32027,1.31963,1.31972,1012,5,0
2025-10-30 01:30:00,1.31971,1.3206,1.31963,1.32053,1229,5,0
2025-10-30 01:45:00,1.32053,1.3207200000000001,1.32047,1.32058,636,5,0
2025-10-30 02:00:00,1.32057,1.3209,1.32033,1.32089,848,5,0
2025-10-30 02:15:00,1.3209,1.32101,1.32034,1.3204799999999999,805,5,0
2025-10-30 02:30:00,1.32049,1.3207499999999999,1.32034,1.32063,480,5,0
2025-10-30 02:45:00,1.32064,1.32066,1.32026,1.3204099999999999,745,5,0
2025-10-30 03:00:00,1.32042,1.32092,1.32039,1.32091,845,5,0
2025-10-30 03:15:00,1.32092,1.32092,1.3198400000000001,1.32012,1804,5,0
2025-10-30 03:30:00,1.3201,1.3201399999999999,1.31964,1.31993,1216,5,0
2025-10-30 03:45:00,1.31992,1.32027,1.31974,1.32025,1092,5,0
2025-10-30 04:00:00,1.32026,1.32063,1.32007,1.32057,1334,5,0
2025-10-30 04:15:00,1.32056,1.3218,1.32046,1.32154,1637,5,0
2025-10-30 04:30:00,1.32154,1.32161,1.32096,1.32137,2178,5,0
2025-10-30 04:45:00,1.3213599999999999,1.32173,1.32111,1.32161,1406,5,0
2025-10-30 05:00:00,1.32162,1.32185,1.32115,1.32122,879,5,0
2025-10-30 05:15:00,1.32123,1.32127,1.32084,1.32096,814,5,0
2025-10-30 05:30:00,1.32097,1.3213599999999999,1.32083,1.3213599999999999,775,5,0
2025-10-30 05:45:00,1.32135,1.32153,1.32092,1.321,843,5,0
2025-10-30 06:00:00,1.32101,1.32141,1.3207900000000001,1.32135,739,3,0
2025-10-30 06:15:00,1.32135,1.32137,1.32054,1.32057,853,3,0
2025-10-30 06:30:00,1.32057,1.32083,1.31965,1.31992,1747,3,0
2025-10-30 06:45:00,1.31992,1.32088,1.31965,1.32023,1073,3,0
2025-10-30 07:00:00,1.32023,1.32023,1.31924,1.31933,1782,3,0
2025-10-30 07:15:00,1.31932,1.32033,1.31921,1.31999,1685,3,0
2025-10-30 07:30:00,1.31999,1.3212,1.3198699999999999,1.32034,1412,3,0
2025-10-30 07:45:00,1.32034,1.32034,1.31921,1.31976,1281,3,0
2025-10-30 08:00:00,1.31976,1.32024,1.31852,1.3192300000000001,2189,3,0
2025-10-30 08:15:00,1.31922,1.31969,1.31861,1.31939,2374,3,0
2025-10-30 08:30:00,1.3194,1.32044,1.31884,1.32028,1766,3,0
