time,open,high,low,close,tick_volume,spread,real_volume
2023-07-28 00:00:00,1.69224,1.69265,1.69171,1.69248,3124,12,0
2023-07-28 01:00:00,1.69248,1.69307,1.69196,1.69246,4547,11,0
2023-07-28 02:00:00,1.69246,1.69298,1.692,1.6927699999999999,3701,12,0
2023-07-28 03:00:00,1.6927699999999999,1.69375,1.6917,1.6925,5920,2,0
2023-07-28 04:00:00,1.69249,1.6934900000000002,1.6905999999999999,1.692,6069,6,0
2023-07-28 05:00:00,1.69198,1.69231,1.68955,1.69108,6054,8,0
2023-07-28 06:00:00,1.6909800000000001,1.6944,1.69048,1.69226,5571,4,0
2023-07-28 07:00:00,1.69226,1.69372,1.6913399999999998,1.69218,6986,1,0
2023-07-28 08:00:00,1.69219,1.6961,1.69162,1.69546,4996,8,0
2023-07-28 09:00:00,1.69546,1.69581,1.69432,1.69497,4276,7,0
2023-07-28 10:00:00,1.69497,1.70065,1.69465,1.70065,3289,6,0
2023-07-28 11:00:00,1.70065,1.70255,1.70024,1.7006999999999999,3833,1,0
2023-07-28 12:00:00,1.70078,1.70202,1.69963,1.70098,7416,1,0
2023-07-28 13:00:00,1.7009699999999999,1.70234,1.69905,1.7005,6865,1,0
2023-07-28 14:00:00,1.70052,1.70459,1.7004700000000001,1.70228,6914,1,0
2023-07-28 15:00:00,1.7022599999999999,1.70251,1.70045,1.7017799999999998,5956,4,0
2023-07-28 16:00:00,1.70179,1.70464,1.70161,1.70305,4206,3,0
2023-07-28 17:00:00,1.70305,1.70326,1.7017099999999998,1.7025700000000001,4180,5,0
2023-07-28 18:00:00,1.70254,1.70309,1.7019,1.70217,3246,6,0
2023-07-28 19:00:00,1.70217,1.7024599999999999,1.70107,1.70152,3906,8,0
2023-07-28 20:00:00,1.7015099999999999,1.7024,1.7006700000000001,1.7016200000000001,2028,10,0
2023-07-30 21:00:00,1.69928,1.7025000000000001,1.69928,1.70222,336,78,0
2023-07-30 22:00:00,1.70235,1.70295,1.7018499999999999,1.70259,1735,18,0
2023-07-30 23:00:00,1.70259,1.7035,1.70244,1.7032500000000002,2175,17,0
2023-07-31 00:00:00,1.7032699999999998,1.70366,1.70271,1.70326,2973,12,0
2023-07-31 01:00:00,1.70324,1.70418,1.70227,1.7027999999999999,4020,12,0
2023-07-31 02:00:00,1.7027999999999999,1.70282,1.7017600000000002,1.70217,3886,9,0
2023-07-31 03:00:00,1.7021899999999999,1.70304,1.70206,1.70272,3033,12,0
2023-07-31 04:00:00,1.70272,1.70342,1.70245,1.70265,2699,12,0
2023-07-31 05:00:00,1.70265,1.7034500000000001,1.7022599999999999,1.7031100000000001,3186,13,0
2023-07-31 06:00:00,1.70317,1.70317,1.70082,1.70187,4285,5,0
2023-07-31 07:00:00,1.70186,1.7033800000000001,1.7016499999999999,1.7025299999999999,5161,6,0
2023-07-31 08:00:00,1.70252,1.70254,1.69892,1.70062,4325,6,0
2023-07-31 09:00:00,1.70062,1.7015799999999999,1.6999499999999999,1.70065,3786,7,0
2023-07-31 10:00:00,1.7006299999999999,1.70138,1.6995900000000002,1.7006000000000001,3481,6,0
2023-07-31 11:00:00,1.70059,1.70105,1.69924,1.6996,3379,7,0
2023-07-31 12:00:00,1.6996,1.69974,1.69703,1.69781,5104,2,0
2023-07-31 13:00:00,1.6978,1.69787,1.69334,1.69363,6067,3,0
2023-07-31 14:00:00,1.69357,1.69435,1.69165,1.69292,6816,1,0
2023-07-31 15:00:00,1.69293,1.6939,1.69104,1.69164,5227,1,0
2023-07-31 16:00:00,1.69167,1.69311,1.69135,1.69271,3475,6,0
2023-07-31 17:00:00,1.69271,1.6938499999999999,1.69255,1.69295,2928,7,0
2023-07-31 18:00:00,1.69295,1.6932,1.69099,1.6914099999999999,3213,6,0
2023-07-31 19:00:00,1.6914,1.69224,1.69131,1.6922199999999998,2974,2,0
2023-07-31 20:00:00,1.69219,1.69329,1.6920600000000001,1.69223,1480,5,0
2023-07-31 21:00:00,1.69225,1.69275,1.69092,1.69258,319,84,0
2023-07-31 22:00:00,1.6925400000000002,1.6933500000000001,1.6925400000000002,1.6927699999999999,549,21,0
2023-07-31 23:00:00,1.69275,1.69339,1.69268,1.6930100000000001,1228,11,0
2023-08-01 00:00:00,1.6930100000000001,1.69312,1.6921599999999999,1.69253,2855,11,0
2023-08-01 01:00:00,1.69253,1.69339,1.69251,1.69307,3107,10,0
2023-08-01 02:00:00,1.69307,1.69431,1.69307,1.69425,2948,8,0
2023-08-01 03:00:00,1.69425,1.6953,1.6941000000000002,1.69516,2776,12,0
2023-08-01 04:00:00,1.69509,1.6968100000000002,1.69489,1.69625,2956,6,0
2023-08-01 05:00:00,1.69621,1.69644,1.69459,1.69482,3388,8,0
2023-08-01 06:00:00,1.69482,1.6972800000000001,1.6947100000000002,1.6968,3506,7,0
2023-08-01 07:00:00,1.6968100000000002,1.69908,1.69558,1.69764,5118,7,0
2023-08-01 08:00:00,1.69764,1.70082,1.69727,1.69977,4082,2,0
2023-08-01 09:00:00,1.69977,1.7010999999999998,1.6991,1.6995,3763,7,0
2023-08-01 10:00:00,1.69946,1.69983,1.69736,1.69752,3571,10,0
2023-08-01 11:00:00,1.69752,1.69824,1.6961300000000001,1.69672,4114,5,0
2023-08-01 12:00:00,1.69672,1.6976499999999999,1.69544,1.69693,5590,7,0
2023-08-01 13:00:00,1.69691,1.6977,1.6949800000000002,1.69675,6477,4,0
2023-08-01 14:00:00,1.69662,1.6979,1.69462,1.69493,8110,3,0
2023-08-01 15:00:00,1.69493,1.6956099999999998,1.6931699999999998,1.69428,5225,4,0
2023-08-01 16:00:00,1.6942599999999999,1.6968,1.69401,1.69668,3538,7,0
2023-08-01 17:00:00,1.69668,1.6975099999999999,1.6949800000000002,1.6957499999999999,2952,4,0
2023-08-01 18:00:00,1.6957499999999999,1.69756,1.69562,1.6974900000000002,2982,5,0
2023-08-01 19:00:00,1.6975099999999999,1.69824,1.69721,1.69747,2490,6,0
2023-08-01 20:00:00,1.69748,1.69757,1.69614,1.69627,1530,5,0
2023-08-01 21:00:00,1.6958600000000001,1.69822,1.69529,1.69616,1640,90,0
2023-08-01 22:00:00,1.6961,1.69928,1.6961,1.69791,2020,11,0
2023-08-01 23:00:00,1.6979199999999999,1.69856,1.6971699999999998,1.6976900000000001,2302,14,0
2023-08-02 00:00:00,1.6976900000000001,1.6978499999999999,1.6965400000000002,1.6968800000000002,3815,11,0
2023-08-02 01:00:00,1.6968800000000002,1.6983899999999998,1.69671,1.69733,4354,11,0
2023-08-02 02:00:00,1.69733,1.69746,1.69661,1.6973500000000001,3967,11,0
2023-08-02 03:00:00,1.6973500000000001,1.69773,1.69682,1.69756,3079,5,0
2023-08-02 04:00:00,1.69756,1.69874,1.69746,1.69872,2748,13,0
2023-08-02 05:00:00,1.69872,1.6998600000000001,1.6977799999999998,1.6979899999999999,3773,5,0
2023-08-02 06:00:00,1.69794,1.69957,1.6973799999999999,1.6993800000000001,3888,10,0
2023-08-02 07:00:00,1.69935,1.70218,1.69862,1.7019199999999999,5782,7,0
2023-08-02 08:00:00,1.70193,1.70354,1.7016200000000001,1.70222,4725,1,0
2023-08-02 09:00:00,1.70221,1.70225,1.7007400000000001,1.7008,4097,8,0
2023-08-02 10:00:00,1.7008,1.70177,1.6995900000000002,1.70093,4207,10,0
2023-08-02 11:00:00,1.70091,1.70195,1.69962,1.69965,4184,8,0
2023-08-02 12:00:00,1.69963,1.70025,1.69414,1.69418,6603,1,0
2023-08-02 13:00:00,1.69414,1.69452,1.69162,1.6926,7321,4,0
2023-08-02 14:00:00,1.69261,1.6935,1.6906400000000001,1.69273,7224,4,0
2023-08-02 15:00:00,1.6926999999999999,1.69519,1.69244,1.69499,6290,4,0
2023-08-02 16:00:00,1.69499,1.69763,1.69474,1.6962000000000002,4894,6,0
2023-08-02 17:00:00,1.6962000000000002,1.69889,1.69601,1.69841,4659,1,0
2023-08-02 18:00:00,1.6984,1.6985700000000001,1.69698,1.6974,3347,7,0
2023-08-02 19:00:00,1.6973799999999999,1.69809,1.69641,1.69664,3523,6,0
2023-08-02 20:00:00,1.69657,1.69706,1.69499,1.69617,1130,9,0
2023-08-02 21:00:00,1.6966999999999999,1.6975,1.6945700000000001,1.6962000000000002,521,55,0
2023-08-02 22:00:00,1.6960600000000001,1.6979600000000001,1.6960600000000001,1.69685,573,23,0
2023-08-02 23:00:00,1.69685,1.69767,1.69666,1.69719,676,12,0
2023-08-03 00:00:00,1.69716,1.6973099999999999,1.69637,1.6969400000000001,2715,10,0
2023-08-03 01:00:00,1.6969400000000001,1.6976900000000001,1.69655,1.69754,3547,11,0
2023-08-03 02:00:00,1.6975,1.6977799999999998,1.6969400000000001,1.6974,3450,12,0
2023-08-03 03:00:00,1.6974,1.6981899999999999,1.69721,1.69818,3373,12,0
2023-08-03 04:00:00,1.69815,1.6981600000000001,1.6963599999999999,1.6964299999999999,2782,6,0
2023-08-03 05:00:00,1.6964299999999999,1.6964700000000001,1.6952500000000001,1.69608,4358,9,0
2023-08-03 06:00:00,1.69608,1.69658,1.69422,1.69533,5168,6,0
2023-08-03 07:00:00,1.69535,1.69886,1.69494,1.69611,7013,5,0
2023-08-03 08:00:00,1.6960600000000001,1.69771,1.6949100000000001,1.6954799999999999,5929,9,0
2023-08-03 09:00:00,1.69549,1.69657,1.69319,1.6934399999999998,5038,9,0
2023-08-03 10:00:00,1.69337,1.6934900000000002,1.69059,1.6923300000000001,4500,3,0
2023-08-03 11:00:00,1.6923300000000001,1.69481,1.68735,1.69072,8242,4,0
2023-08-03 12:00:00,1.69069,1.69454,1.68966,1.69208,9097,4,0
